loc_id,time_stamp,num_of_people
6,2017-11-01 03,148
7,2017-11-01 03,60
8,2017-11-01 03,16
9,2017-11-01 03,78
10,2017-11-01 03,4
11,2017-11-01 03,145
12,2017-11-01 03,23
13,2017-11-01 03,8
14,2017-11-01 03,41
15,2017-11-01 03,9
16,2017-11-01 03,7
17,2017-11-01 03,75
18,2017-11-01 03,294
19,2017-11-01 03,97
20,2017-11-01 03,28
21,2017-11-01 03,274
22,2017-11-01 03,3
23,2017-11-01 03,256
24,2017-11-01 03,3
25,2017-11-01 03,368
26,2017-11-01 03,12
27,2017-11-01 03,14
28,2017-11-01 03,45
29,2017-11-01 03,4
30,2017-11-01 03,254
31,2017-11-01 03,85
32,2017-11-01 03,53
33,2017-11-01 03,15
1,2017-11-01 04,189
2,2017-11-01 04,539
3,2017-11-01 04,107
4,2017-11-01 04,45
5,2017-11-01 04,92
6,2017-11-01 04,138
7,2017-11-01 04,47
8,2017-11-01 04,27
9,2017-11-01 04,51
10,2017-11-01 04,11
11,2017-11-01 04,144
12,2017-11-01 04,29
13,2017-11-01 04,8
14,2017-11-01 04,42
15,2017-11-01 04,11
16,2017-11-01 04,7
17,2017-11-01 04,73
18,2017-11-01 04,243
19,2017-11-01 04,101
20,2017-11-01 04,20
21,2017-11-01 04,259
22,2017-11-01 04,2
23,2017-11-01 04,267
24,2017-11-01 04,3
25,2017-11-01 04,335
26,2017-11-01 04,16
27,2017-11-01 04,17
28,2017-11-01 04,47
29,2017-11-01 04,13
30,2017-11-01 04,247
31,2017-11-01 04,87
32,2017-11-01 04,72
33,2017-11-01 04,16
1,2017-11-01 05,186
2,2017-11-01 05,558
3,2017-11-01 05,127
4,2017-11-01 05,63
5,2017-11-01 05,92
6,2017-11-01 05,137
7,2017-11-01 05,40
8,2017-11-01 05,90
9,2017-11-01 05,41
10,2017-11-01 05,27
11,2017-11-01 05,161
12,2017-11-01 05,90
13,2017-11-01 05,22
14,2017-11-01 05,49
15,2017-11-01 05,18
16,2017-11-01 05,11
17,2017-11-01 05,67
18,2017-11-01 05,287
19,2017-11-01 05,110
20,2017-11-01 05,28
21,2017-11-01 05,265
22,2017-11-01 05,4
23,2017-11-01 05,317
24,2017-11-01 05,8
25,2017-11-01 05,286
26,2017-11-01 05,27
27,2017-11-01 05,24
28,2017-11-01 05,47
29,2017-11-01 05,45
30,2017-11-01 05,288
31,2017-11-01 05,89
32,2017-11-01 05,63
33,2017-11-01 05,22
1,2017-11-01 06,218
2,2017-11-01 06,429
3,2017-11-01 06,230
4,2017-11-01 06,140
5,2017-11-01 06,151
6,2017-11-01 06,196
7,2017-11-01 06,66
8,2017-11-01 06,373
9,2017-11-01 06,52
10,2017-11-01 06,146
11,2017-11-01 06,226
12,2017-11-01 06,412
13,2017-11-01 06,74
14,2017-11-01 06,85
15,2017-11-01 06,74
16,2017-11-01 06,58
17,2017-11-01 06,165
18,2017-11-01 06,289
19,2017-11-01 06,150
20,2017-11-01 06,56
21,2017-11-01 06,236
22,2017-11-01 06,18
23,2017-11-01 06,322
24,2017-11-01 06,101
25,2017-11-01 06,256
26,2017-11-01 06,100
27,2017-11-01 06,54
28,2017-11-01 06,127
29,2017-11-01 06,210
30,2017-11-01 06,311
31,2017-11-01 06,182
32,2017-11-01 06,112
33,2017-11-01 06,63
1,2017-11-01 07,535
2,2017-11-01 07,710
3,2017-11-01 07,1052
4,2017-11-01 07,419
5,2017-11-01 07,439
6,2017-11-01 07,601
7,2017-11-01 07,252
8,2017-11-01 07,2541
9,2017-11-01 07,196
10,2017-11-01 07,1158
11,2017-11-01 07,610
12,2017-11-01 07,2871
13,2017-11-01 07,346
14,2017-11-01 07,340
15,2017-11-01 07,446
16,2017-11-01 07,403
17,2017-11-01 07,626
18,2017-11-01 07,447
19,2017-11-01 07,676
20,2017-11-01 07,268
21,2017-11-01 07,504
22,2017-11-01 07,248
23,2017-11-01 07,438
24,2017-11-01 07,615
25,2017-11-01 07,582
26,2017-11-01 07,401
27,2017-11-01 07,390
28,2017-11-01 07,524
29,2017-11-01 07,1472
30,2017-11-01 07,626
31,2017-11-01 07,1043
32,2017-11-01 07,413
33,2017-11-01 07,386
1,2017-11-01 08,607
2,2017-11-01 08,519
3,2017-11-01 08,1403
4,2017-11-01 08,593
5,2017-11-01 08,485
6,2017-11-01 08,728
7,2017-11-01 08,292
8,2017-11-01 08,3418
9,2017-11-01 08,226
10,2017-11-01 08,1649
11,2017-11-01 08,569
12,2017-11-01 08,3772
13,2017-11-01 08,416
14,2017-11-01 08,633
15,2017-11-01 08,515
16,2017-11-01 08,617
17,2017-11-01 08,907
18,2017-11-01 08,589
19,2017-11-01 08,466
20,2017-11-01 08,1366
21,2017-11-01 08,718
22,2017-11-01 08,274
23,2017-11-01 08,306
24,2017-11-01 08,894
25,2017-11-01 08,864
26,2017-11-01 08,456
27,2017-11-01 08,556
28,2017-11-01 08,817
29,2017-11-01 08,2089
30,2017-11-01 08,757
31,2017-11-01 08,1402
32,2017-11-01 08,561
33,2017-11-01 08,474
1,2017-11-01 09,601
2,2017-11-01 09,447
3,2017-11-01 09,1225
4,2017-11-01 09,537
5,2017-11-01 09,475
6,2017-11-01 09,656
7,2017-11-01 09,296
8,2017-11-01 09,2745
9,2017-11-01 09,218
10,2017-11-01 09,904
11,2017-11-01 09,563
12,2017-11-01 09,2882
13,2017-11-01 09,310
14,2017-11-01 09,761
15,2017-11-01 09,756
16,2017-11-01 09,699
17,2017-11-01 09,775
18,2017-11-01 09,524
19,2017-11-01 09,363
20,2017-11-01 09,1564
21,2017-11-01 09,663
22,2017-11-01 09,501
23,2017-11-01 09,360
24,2017-11-01 09,1101
25,2017-11-01 09,740
26,2017-11-01 09,359
27,2017-11-01 09,887
28,2017-11-01 09,678
29,2017-11-01 09,1315
30,2017-11-01 09,705
31,2017-11-01 09,1217
32,2017-11-01 09,438
33,2017-11-01 09,655
1,2017-11-01 10,474
2,2017-11-01 10,393
3,2017-11-01 10,911
4,2017-11-01 10,342
5,2017-11-01 10,433
6,2017-11-01 10,443
7,2017-11-01 10,255
8,2017-11-01 10,2014
9,2017-11-01 10,174
10,2017-11-01 10,773
11,2017-11-01 10,412
12,2017-11-01 10,2029
13,2017-11-01 10,219
14,2017-11-01 10,631
15,2017-11-01 10,472
16,2017-11-01 10,684
17,2017-11-01 10,489
18,2017-11-01 10,391
19,2017-11-01 10,350
20,2017-11-01 10,1316
21,2017-11-01 10,451
22,2017-11-01 10,265
23,2017-11-01 10,269
24,2017-11-01 10,855
25,2017-11-01 10,559
26,2017-11-01 10,300
27,2017-11-01 10,810
28,2017-11-01 10,420
29,2017-11-01 10,1057
30,2017-11-01 10,557
31,2017-11-01 10,892
32,2017-11-01 10,301
33,2017-11-01 10,679
1,2017-11-01 11,727
2,2017-11-01 11,657
3,2017-11-01 11,1655
4,2017-11-01 11,698
5,2017-11-01 11,592
6,2017-11-01 11,838
7,2017-11-01 11,385
8,2017-11-01 11,5672
9,2017-11-01 11,284
10,2017-11-01 11,3498
11,2017-11-01 11,722
12,2017-11-01 11,6456
13,2017-11-01 11,369
14,2017-11-01 11,591
15,2017-11-01 11,541
16,2017-11-01 11,1007
17,2017-11-01 11,973
18,2017-11-01 11,471
19,2017-11-01 11,563
20,2017-11-01 11,1827
21,2017-11-01 11,826
22,2017-11-01 11,391
23,2017-11-01 11,483
24,2017-11-01 11,1204
25,2017-11-01 11,1040
26,2017-11-01 11,483
27,2017-11-01 11,1056
28,2017-11-01 11,819
29,2017-11-01 11,3615
30,2017-11-01 11,692
31,2017-11-01 11,1625
32,2017-11-01 11,636
33,2017-11-01 11,946
1,2017-11-01 12,965
2,2017-11-01 12,1038
3,2017-11-01 12,2379
4,2017-11-01 12,1068
5,2017-11-01 12,823
6,2017-11-01 12,1329
7,2017-11-01 12,526
8,2017-11-01 12,6935
9,2017-11-01 12,376
10,2017-11-01 12,4448
11,2017-11-01 12,1062
12,2017-11-01 12,7911
13,2017-11-01 12,672
14,2017-11-01 12,595
15,2017-11-01 12,763
16,2017-11-01 12,883
17,2017-11-01 12,1555
18,2017-11-01 12,561
19,2017-11-01 12,980
20,2017-11-01 12,1291
21,2017-11-01 12,1240
22,2017-11-01 12,347
23,2017-11-01 12,657
24,2017-11-01 12,1272
25,2017-11-01 12,1576
26,2017-11-01 12,775
27,2017-11-01 12,749
28,2017-11-01 12,1286
29,2017-11-01 12,4529
30,2017-11-01 12,859
31,2017-11-01 12,2384
32,2017-11-01 12,934
33,2017-11-01 12,740
1,2017-11-01 13,618
2,2017-11-01 13,667
3,2017-11-01 13,1420
4,2017-11-01 13,665
5,2017-11-01 13,565
6,2017-11-01 13,768
7,2017-11-01 13,368
8,2017-11-01 13,3189
9,2017-11-01 13,272
10,2017-11-01 13,1402
11,2017-11-01 13,762
12,2017-11-01 13,3384
13,2017-11-01 13,411
14,2017-11-01 13,490
15,2017-11-01 13,595
16,2017-11-01 13,716
17,2017-11-01 13,999
18,2017-11-01 13,457
19,2017-11-01 13,619
20,2017-11-01 13,1404
21,2017-11-01 13,805
22,2017-11-01 13,212
23,2017-11-01 13,449
24,2017-11-01 13,786
25,2017-11-01 13,1013
26,2017-11-01 13,473
27,2017-11-01 13,729
28,2017-11-01 13,819
29,2017-11-01 13,1721
30,2017-11-01 13,651
31,2017-11-01 13,1528
32,2017-11-01 13,559
33,2017-11-01 13,658
1,2017-11-01 14,530
2,2017-11-01 14,538
3,2017-11-01 14,1382
4,2017-11-01 14,611
5,2017-11-01 14,470
6,2017-11-01 14,632
7,2017-11-01 14,269
8,2017-11-01 14,2041
9,2017-11-01 14,165
10,2017-11-01 14,823
11,2017-11-01 14,530
12,2017-11-01 14,2088
13,2017-11-01 14,443
14,2017-11-01 14,519
15,2017-11-01 14,557
16,2017-11-01 14,764
17,2017-11-01 14,819
18,2017-11-01 14,420
19,2017-11-01 14,556
20,2017-11-01 14,2226
21,2017-11-01 14,848
22,2017-11-01 14,266
23,2017-11-01 14,371
24,2017-11-01 14,875
25,2017-11-01 14,1012
26,2017-11-01 14,463
27,2017-11-01 14,730
28,2017-11-01 14,695
29,2017-11-01 14,1054
30,2017-11-01 14,455
31,2017-11-01 14,1324
32,2017-11-01 14,546
33,2017-11-01 14,668
1,2017-11-01 15,409
2,2017-11-01 15,424
3,2017-11-01 15,960
4,2017-11-01 15,375
5,2017-11-01 15,445
6,2017-11-01 15,499
7,2017-11-01 15,249
8,2017-11-01 15,1819
9,2017-11-01 15,180
10,2017-11-01 15,654
11,2017-11-01 15,471
12,2017-11-01 15,1894
13,2017-11-01 15,274
14,2017-11-01 15,528
15,2017-11-01 15,534
16,2017-11-01 15,648
17,2017-11-01 15,570
18,2017-11-01 15,390
19,2017-11-01 15,400
20,2017-11-01 15,1545
21,2017-11-01 15,544
22,2017-11-01 15,278
23,2017-11-01 15,381
24,2017-11-01 15,773
25,2017-11-01 15,683
26,2017-11-01 15,324
27,2017-11-01 15,690
28,2017-11-01 15,474
29,2017-11-01 15,904
30,2017-11-01 15,434
31,2017-11-01 15,964
32,2017-11-01 15,378
33,2017-11-01 15,576
1,2017-11-01 16,563
2,2017-11-01 16,369
3,2017-11-01 16,982
4,2017-11-01 16,384
5,2017-11-01 16,536
6,2017-11-01 16,547
7,2017-11-01 16,225
8,2017-11-01 16,2279
9,2017-11-01 16,165
10,2017-11-01 16,1103
11,2017-11-01 16,485
12,2017-11-01 16,2293
13,2017-11-01 16,272
14,2017-11-01 16,563
15,2017-11-01 16,632
16,2017-11-01 16,702
17,2017-11-01 16,599
18,2017-11-01 16,421
19,2017-11-01 16,370
20,2017-11-01 16,1352
21,2017-11-01 16,524
22,2017-11-01 16,292
23,2017-11-01 16,350
24,2017-11-01 16,795
25,2017-11-01 16,645
26,2017-11-01 16,388
27,2017-11-01 16,711
28,2017-11-01 16,516
29,2017-11-01 16,1196
30,2017-11-01 16,554
31,2017-11-01 16,1024
32,2017-11-01 16,344
33,2017-11-01 16,631
1,2017-11-01 17,807
2,2017-11-01 17,884
3,2017-11-01 17,1800
4,2017-11-01 17,756
5,2017-11-01 17,714
6,2017-11-01 17,1002
7,2017-11-01 17,425
8,2017-11-01 17,5489
9,2017-11-01 17,306
10,2017-11-01 17,3298
11,2017-11-01 17,1009
12,2017-11-01 17,5546
13,2017-11-01 17,491
14,2017-11-01 17,559
15,2017-11-01 17,815
16,2017-11-01 17,956
17,2017-11-01 17,1172
18,2017-11-01 17,525
19,2017-11-01 17,835
20,2017-11-01 17,2027
21,2017-11-01 17,979
22,2017-11-01 17,420
23,2017-11-01 17,668
24,2017-11-01 17,1390
25,2017-11-01 17,1264
26,2017-11-01 17,704
27,2017-11-01 17,776
28,2017-11-01 17,933
29,2017-11-01 17,3568
30,2017-11-01 17,792
31,2017-11-01 17,1893
32,2017-11-01 17,649
33,2017-11-01 17,777
1,2017-11-01 18,666
2,2017-11-01 18,818
3,2017-11-01 18,1908
4,2017-11-01 18,906
5,2017-11-01 18,603
6,2017-11-01 18,1205
7,2017-11-01 18,379
8,2017-11-01 18,5214
9,2017-11-01 18,262
10,2017-11-01 18,2558
11,2017-11-01 18,1004
12,2017-11-01 18,5568
13,2017-11-01 18,570
14,2017-11-01 18,634
15,2017-11-01 18,744
16,2017-11-01 18,625
17,2017-11-01 18,1364
18,2017-11-01 18,515
19,2017-11-01 18,805
20,2017-11-01 18,1565
21,2017-11-01 18,1086
22,2017-11-01 18,418
23,2017-11-01 18,529
24,2017-11-01 18,1271
25,2017-11-01 18,1293
26,2017-11-01 18,691
27,2017-11-01 18,668
28,2017-11-01 18,1121
29,2017-11-01 18,2928
30,2017-11-01 18,864
31,2017-11-01 18,2044
32,2017-11-01 18,791
33,2017-11-01 18,646
1,2017-11-01 19,433
2,2017-11-01 19,551
3,2017-11-01 19,1174
4,2017-11-01 19,493
5,2017-11-01 19,395
6,2017-11-01 19,780
7,2017-11-01 19,299
8,2017-11-01 19,3220
9,2017-11-01 19,216
10,2017-11-01 19,1247
11,2017-11-01 19,626
12,2017-11-01 19,3386
13,2017-11-01 19,382
14,2017-11-01 19,447
15,2017-11-01 19,545
16,2017-11-01 19,367
17,2017-11-01 19,807
18,2017-11-01 19,419
19,2017-11-01 19,514
20,2017-11-01 19,1016
21,2017-11-01 19,614
22,2017-11-01 19,321
23,2017-11-01 19,380
24,2017-11-01 19,631
25,2017-11-01 19,761
26,2017-11-01 19,491
27,2017-11-01 19,424
28,2017-11-01 19,666
29,2017-11-01 19,1442
30,2017-11-01 19,619
31,2017-11-01 19,1310
32,2017-11-01 19,478
33,2017-11-01 19,379
1,2017-11-01 20,511
2,2017-11-01 20,454
3,2017-11-01 20,1191
4,2017-11-01 20,552
5,2017-11-01 20,450
6,2017-11-01 20,686
7,2017-11-01 20,307
8,2017-11-01 20,2461
9,2017-11-01 20,202
10,2017-11-01 20,1006
11,2017-11-01 20,602
12,2017-11-01 20,2377
13,2017-11-01 20,404
14,2017-11-01 20,401
15,2017-11-01 20,582
16,2017-11-01 20,423
17,2017-11-01 20,854
18,2017-11-01 20,382
19,2017-11-01 20,412
20,2017-11-01 20,754
21,2017-11-01 20,696
22,2017-11-01 20,315
23,2017-11-01 20,382
24,2017-11-01 20,673
25,2017-11-01 20,799
26,2017-11-01 20,487
27,2017-11-01 20,476
28,2017-11-01 20,690
29,2017-11-01 20,1092
30,2017-11-01 20,524
31,2017-11-01 20,1236
32,2017-11-01 20,442
33,2017-11-01 20,437
1,2017-11-01 21,513
2,2017-11-01 21,477
3,2017-11-01 21,1130
4,2017-11-01 21,494
5,2017-11-01 21,476
6,2017-11-01 21,756
7,2017-11-01 21,243
8,2017-11-01 21,2246
9,2017-11-01 21,219
10,2017-11-01 21,768
11,2017-11-01 21,608
12,2017-11-01 21,2133
13,2017-11-01 21,413
14,2017-11-01 21,358
15,2017-11-01 21,570
16,2017-11-01 21,414
17,2017-11-01 21,895
18,2017-11-01 21,403
19,2017-11-01 21,458
20,2017-11-01 21,732
21,2017-11-01 21,636
22,2017-11-01 21,228
23,2017-11-01 21,436
24,2017-11-01 21,707
25,2017-11-01 21,783
26,2017-11-01 21,468
27,2017-11-01 21,405
28,2017-11-01 21,742
29,2017-11-01 21,923
30,2017-11-01 21,525
31,2017-11-01 21,1178
32,2017-11-01 21,436
33,2017-11-01 21,413
1,2017-11-01 22,519
2,2017-11-01 22,657
3,2017-11-01 22,1246
4,2017-11-01 22,589
5,2017-11-01 22,473
6,2017-11-01 22,843
7,2017-11-01 22,229
8,2017-11-01 22,2169
9,2017-11-01 22,202
10,2017-11-01 22,410
11,2017-11-01 22,592
12,2017-11-01 22,1909
13,2017-11-01 22,420
14,2017-11-01 22,283
15,2017-11-01 22,461
16,2017-11-01 22,256
17,2017-11-01 22,970
18,2017-11-01 22,473
19,2017-11-01 22,643
20,2017-11-01 22,764
21,2017-11-01 22,737
22,2017-11-01 22,117
23,2017-11-01 22,404
24,2017-11-01 22,559
25,2017-11-01 22,840
26,2017-11-01 22,430
27,2017-11-01 22,281
28,2017-11-01 22,775
29,2017-11-01 22,588
30,2017-11-01 22,602
31,2017-11-01 22,1339
32,2017-11-01 22,522
33,2017-11-01 22,291
1,2017-11-01 23,337
2,2017-11-01 23,518
3,2017-11-01 23,492
4,2017-11-01 23,428
5,2017-11-01 23,361
6,2017-11-01 23,481
7,2017-11-01 23,175
8,2017-11-01 23,580
9,2017-11-01 23,254
10,2017-11-01 23,145
11,2017-11-01 23,497
12,2017-11-01 23,532
13,2017-11-01 23,219
14,2017-11-01 23,94
15,2017-11-01 23,133
16,2017-11-01 23,72
17,2017-11-01 23,576
18,2017-11-01 23,508
19,2017-11-01 23,391
20,2017-11-01 23,292
21,2017-11-01 23,471
22,2017-11-01 23,17
23,2017-11-01 23,537
24,2017-11-01 23,119
25,2017-11-01 23,288
26,2017-11-01 23,216
27,2017-11-01 23,69
28,2017-11-01 23,471
29,2017-11-01 23,221
30,2017-11-01 23,540
31,2017-11-01 23,473
32,2017-11-01 23,235
33,2017-11-01 23,77
1,2017-11-02 00,402
2,2017-11-02 00,430
3,2017-11-02 00,124
4,2017-11-02 00,177
5,2017-11-02 00,207
6,2017-11-02 00,203
7,2017-11-02 00,143
8,2017-11-02 00,66
9,2017-11-02 00,288
10,2017-11-02 00,27
11,2017-11-02 00,301
12,2017-11-02 00,81
13,2017-11-02 00,74
14,2017-11-02 00,52
15,2017-11-02 00,17
16,2017-11-02 00,11
17,2017-11-02 00,326
18,2017-11-02 00,474
19,2017-11-02 00,260
20,2017-11-02 00,62
21,2017-11-02 00,436
22,2017-11-02 00,3
23,2017-11-02 00,372
24,2017-11-02 00,9
25,2017-11-02 00,584
26,2017-11-02 00,56
27,2017-11-02 00,21
28,2017-11-02 00,195
29,2017-11-02 00,41
30,2017-11-02 00,439
31,2017-11-02 00,176
32,2017-11-02 00,51
33,2017-11-02 00,22
1,2017-11-02 01,266
2,2017-11-02 01,559
3,2017-11-02 01,84
4,2017-11-02 01,71
5,2017-11-02 01,145
6,2017-11-02 01,120
7,2017-11-02 01,62
8,2017-11-02 01,30
9,2017-11-02 01,176
10,2017-11-02 01,25
11,2017-11-02 01,187
12,2017-11-02 01,43
13,2017-11-02 01,26
14,2017-11-02 01,47
15,2017-11-02 01,12
16,2017-11-02 01,9
17,2017-11-02 01,153
18,2017-11-02 01,342
19,2017-11-02 01,190
20,2017-11-02 01,39
21,2017-11-02 01,328
22,2017-11-02 01,3
23,2017-11-02 01,280
24,2017-11-02 01,4
25,2017-11-02 01,445
26,2017-11-02 01,18
27,2017-11-02 01,25
28,2017-11-02 01,101
29,2017-11-02 01,12
30,2017-11-02 01,268
31,2017-11-02 01,86
32,2017-11-02 01,42
33,2017-11-02 01,21
1,2017-11-02 02,211
2,2017-11-02 02,474
3,2017-11-02 02,74
4,2017-11-02 02,51
5,2017-11-02 02,129
6,2017-11-02 02,117
7,2017-11-02 02,66
8,2017-11-02 02,13
9,2017-11-02 02,205
10,2017-11-02 02,23
11,2017-11-02 02,141
12,2017-11-02 02,31
13,2017-11-02 02,15
14,2017-11-02 02,47
15,2017-11-02 02,9
16,2017-11-02 02,8
17,2017-11-02 02,92
18,2017-11-02 02,284
19,2017-11-02 02,145
20,2017-11-02 02,52
21,2017-11-02 02,302
22,2017-11-02 02,2
23,2017-11-02 02,242
24,2017-11-02 02,4
25,2017-11-02 02,415
26,2017-11-02 02,9
27,2017-11-02 02,27
28,2017-11-02 02,75
29,2017-11-02 02,8
30,2017-11-02 02,226
31,2017-11-02 02,51
32,2017-11-02 02,35
33,2017-11-02 02,20
1,2017-11-02 03,191
2,2017-11-02 03,518
3,2017-11-02 03,72
4,2017-11-02 03,41
5,2017-11-02 03,131
6,2017-11-02 03,118
7,2017-11-02 03,42
8,2017-11-02 03,13
9,2017-11-02 03,83
10,2017-11-02 03,10
11,2017-11-02 03,142
12,2017-11-02 03,26
13,2017-11-02 03,12
14,2017-11-02 03,47
15,2017-11-02 03,9
16,2017-11-02 03,7
17,2017-11-02 03,68
18,2017-11-02 03,297
19,2017-11-02 03,113
20,2017-11-02 03,36
21,2017-11-02 03,284
22,2017-11-02 03,3
23,2017-11-02 03,227
24,2017-11-02 03,4
25,2017-11-02 03,328
26,2017-11-02 03,11
27,2017-11-02 03,37
28,2017-11-02 03,50
29,2017-11-02 03,6
30,2017-11-02 03,247
31,2017-11-02 03,57
32,2017-11-02 03,41
33,2017-11-02 03,26
1,2017-11-02 04,186
2,2017-11-02 04,569
3,2017-11-02 04,78
4,2017-11-02 04,42
5,2017-11-02 04,131
6,2017-11-02 04,112
7,2017-11-02 04,50
8,2017-11-02 04,23
9,2017-11-02 04,63
10,2017-11-02 04,13
11,2017-11-02 04,142
12,2017-11-02 04,39
13,2017-11-02 04,16
14,2017-11-02 04,49
15,2017-11-02 04,9
16,2017-11-02 04,7
17,2017-11-02 04,61
18,2017-11-02 04,246
19,2017-11-02 04,104
20,2017-11-02 04,38
21,2017-11-02 04,311
22,2017-11-02 04,2
23,2017-11-02 04,235
24,2017-11-02 04,3
25,2017-11-02 04,338
26,2017-11-02 04,15
27,2017-11-02 04,25
28,2017-11-02 04,50
29,2017-11-02 04,20
30,2017-11-02 04,244
31,2017-11-02 04,58
32,2017-11-02 04,44
33,2017-11-02 04,22
1,2017-11-02 05,221
2,2017-11-02 05,562
3,2017-11-02 05,94
4,2017-11-02 05,76
5,2017-11-02 05,117
6,2017-11-02 05,117
7,2017-11-02 05,70
8,2017-11-02 05,68
9,2017-11-02 05,76
10,2017-11-02 05,26
11,2017-11-02 05,169
12,2017-11-02 05,74
13,2017-11-02 05,24
14,2017-11-02 05,55
15,2017-11-02 05,19
16,2017-11-02 05,14
17,2017-11-02 05,65
18,2017-11-02 05,231
19,2017-11-02 05,108
20,2017-11-02 05,34
21,2017-11-02 05,325
22,2017-11-02 05,3
23,2017-11-02 05,240
24,2017-11-02 05,10
25,2017-11-02 05,326
26,2017-11-02 05,22
27,2017-11-02 05,28
28,2017-11-02 05,50
29,2017-11-02 05,49
30,2017-11-02 05,245
31,2017-11-02 05,71
32,2017-11-02 05,50
33,2017-11-02 05,23
1,2017-11-02 06,267
2,2017-11-02 06,499
3,2017-11-02 06,214
4,2017-11-02 06,127
5,2017-11-02 06,180
6,2017-11-02 06,189
7,2017-11-02 06,90
8,2017-11-02 06,362
9,2017-11-02 06,97
10,2017-11-02 06,165
11,2017-11-02 06,219
12,2017-11-02 06,419
13,2017-11-02 06,64
14,2017-11-02 06,81
15,2017-11-02 06,79
16,2017-11-02 06,61
17,2017-11-02 06,187
18,2017-11-02 06,354
19,2017-11-02 06,170
20,2017-11-02 06,49
21,2017-11-02 06,263
22,2017-11-02 06,13
23,2017-11-02 06,251
24,2017-11-02 06,112
25,2017-11-02 06,262
26,2017-11-02 06,85
27,2017-11-02 06,77
28,2017-11-02 06,147
29,2017-11-02 06,212
30,2017-11-02 06,363
31,2017-11-02 06,191
32,2017-11-02 06,96
33,2017-11-02 06,82
1,2017-11-02 07,498
2,2017-11-02 07,623
3,2017-11-02 07,1040
4,2017-11-02 07,303
5,2017-11-02 07,437
6,2017-11-02 07,540
7,2017-11-02 07,201
8,2017-11-02 07,2694
9,2017-11-02 07,163
10,2017-11-02 07,1394
11,2017-11-02 07,741
12,2017-11-02 07,3097
13,2017-11-02 07,312
14,2017-11-02 07,332
15,2017-11-02 07,475
16,2017-11-02 07,378
17,2017-11-02 07,576
18,2017-11-02 07,473
19,2017-11-02 07,584
20,2017-11-02 07,296
21,2017-11-02 07,397
22,2017-11-02 07,288
23,2017-11-02 07,501
24,2017-11-02 07,589
25,2017-11-02 07,511
26,2017-11-02 07,361
27,2017-11-02 07,362
28,2017-11-02 07,480
29,2017-11-02 07,1715
30,2017-11-02 07,662
31,2017-11-02 07,1089
32,2017-11-02 07,355
33,2017-11-02 07,350
1,2017-11-02 08,696
2,2017-11-02 08,543
3,2017-11-02 08,1379
4,2017-11-02 08,605
5,2017-11-02 08,566
6,2017-11-02 08,717
7,2017-11-02 08,297
8,2017-11-02 08,3579
