time_stamp,loc_id,phone_num,hour,week,holiday,week_num,data_mean_week_hour,data_max_week_hour,data_min_week_hour,data_median_week_hour,temperature,pressure,humidity,wind_speed,weather,wind_u,wind_v,SSD,AQI,rate,PM2.5,PM10,SO2,CO,NO2,O3_8h,loc_hour,loc_week,loc_rate,loc_weather,hour_rate,hour_weather,hour_week,week_rate,week_weather,rate_weather
2017-04-01 01:00:00,7,97,1,5,0,5,78.0,97,67,70.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,701,705,705,704,105,104,105,505,504,504
2017-04-01 01:00:00,9,217,1,5,0,5,130.0,217,85,88.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,901,905,905,904,105,104,105,505,504,504
2017-04-01 01:00:00,11,210,1,5,0,5,210.66666666666663,261,161,210.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,1101,1105,1105,1104,105,104,105,505,504,504
2017-04-01 01:00:00,13,42,1,5,0,5,30.66666666666667,42,16,34.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,1301,1305,1305,1304,105,104,105,505,504,504
2017-04-01 01:00:00,14,8,1,5,0,5,6.0,8,4,6.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,1401,1405,1405,1404,105,104,105,505,504,504
2017-04-01 01:00:00,15,9,1,5,0,5,14.666666666666664,20,9,15.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,1501,1505,1505,1504,105,104,105,505,504,504
2017-04-01 01:00:00,16,3,1,5,0,5,5.0,6,3,6.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,1601,1605,1605,1604,105,104,105,505,504,504
2017-04-01 01:00:00,17,131,1,5,0,5,236.66666666666663,359,131,220.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,1701,1705,1705,1704,105,104,105,505,504,504
2017-04-01 01:00:00,18,306,1,5,0,5,320.6666666666667,372,284,306.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,1801,1805,1805,1804,105,104,105,505,504,504
2017-04-01 01:00:00,19,207,1,5,0,5,133.0,207,82,110.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,1901,1905,1905,1904,105,104,105,505,504,504
2017-04-01 01:00:00,20,15,1,5,0,5,12.0,16,5,15.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,2001,2005,2005,2004,105,104,105,505,504,504
2017-04-01 01:00:00,21,242,1,5,0,5,160.66666666666666,242,119,121.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,2101,2105,2105,2104,105,104,105,505,504,504
2017-04-01 01:00:00,22,2,1,5,0,5,2.0,2,2,2.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,2201,2205,2205,2204,105,104,105,505,504,504
2017-04-01 01:00:00,23,449,1,5,0,5,363.33333333333326,449,312,329.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,2301,2305,2305,2304,105,104,105,505,504,504
2017-04-01 01:00:00,24,1,1,5,0,5,4.333333333333333,10,1,2.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,2401,2405,2405,2404,105,104,105,505,504,504
2017-04-01 01:00:00,25,221,1,5,0,5,188.33333333333331,221,156,188.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,2501,2505,2505,2504,105,104,105,505,504,504
2017-04-01 01:00:00,26,25,1,5,0,5,16.666666666666668,25,10,15.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,2601,2605,2605,2604,105,104,105,505,504,504
2017-04-01 01:00:00,27,19,1,5,0,5,16.333333333333332,19,15,15.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,2701,2705,2705,2704,105,104,105,505,504,504
2017-04-01 01:00:00,28,66,1,5,0,5,110.66666666666669,139,66,127.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,2801,2805,2805,2804,105,104,105,505,504,504
2017-04-01 01:00:00,30,223,1,5,0,5,264.6666666666667,355,216,223.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,3001,3005,3005,3004,105,104,105,505,504,504
2017-04-01 01:00:00,31,87,1,5,0,5,75.0,87,59,79.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,3101,3105,3105,3104,105,104,105,505,504,504
2017-04-01 01:00:00,32,8,1,5,0,5,6.333333333333332,9,2,8.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,3201,3205,3205,3204,105,104,105,505,504,504
2017-04-01 01:00:00,33,15,1,5,0,5,14.0,15,12,15.0,14.8,1013.4,20,1.6,4,1.3501663339719876,-0.858516668800696,53.98995157615894,69,5,31,78,7,0.6,55,86,3301,3305,3305,3304,105,104,105,505,504,504
2017-04-01 02:00:00,1,190,2,5,0,5,176.66666666666663,190,166,174.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,102,105,105,104,205,204,205,505,504,504
2017-04-01 02:00:00,2,409,2,5,0,5,640.3333333333334,1025,409,487.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,202,205,205,204,205,204,205,505,504,504
2017-04-01 02:00:00,4,58,2,5,0,5,32.333333333333336,58,19,20.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,402,405,405,404,205,204,205,505,504,504
2017-04-01 02:00:00,5,113,2,5,0,5,143.33333333333334,177,113,140.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,502,505,505,504,205,204,205,505,504,504
2017-04-01 02:00:00,6,111,2,5,0,5,94.33333333333331,111,80,92.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,602,605,605,604,205,204,205,505,504,504
2017-04-01 02:00:00,7,111,2,5,0,5,79.33333333333333,111,47,80.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,702,705,705,704,205,204,205,505,504,504
2017-04-01 02:00:00,9,362,2,5,0,5,160.0,362,57,61.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,902,905,905,904,205,204,205,505,504,504
2017-04-01 02:00:00,11,202,2,5,0,5,185.0,202,174,179.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,1102,1105,1105,1104,205,204,205,505,504,504
2017-04-01 02:00:00,13,15,2,5,0,5,13.0,15,10,14.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,1302,1305,1305,1304,205,204,205,505,504,504
2017-04-01 02:00:00,14,8,2,5,0,5,6.0,8,4,6.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,1402,1405,1405,1404,205,204,205,505,504,504
2017-04-01 02:00:00,15,8,2,5,0,5,13.0,18,8,13.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,1502,1505,1505,1504,205,204,205,505,504,504
2017-04-01 02:00:00,16,3,2,5,0,5,5.666666666666668,7,3,7.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,1602,1605,1605,1604,205,204,205,505,504,504
2017-04-01 02:00:00,17,97,2,5,0,5,181.66666666666663,305,97,143.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,1702,1705,1705,1704,205,204,205,505,504,504
2017-04-01 02:00:00,18,273,2,5,0,5,259.6666666666667,273,246,260.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,1802,1805,1805,1804,205,204,205,505,504,504
2017-04-01 02:00:00,19,233,2,5,0,5,133.33333333333334,233,82,85.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,1902,1905,1905,1904,205,204,205,505,504,504
2017-04-01 02:00:00,20,14,2,5,0,5,10.333333333333334,14,7,10.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,2002,2005,2005,2004,205,204,205,505,504,504
2017-04-01 02:00:00,21,107,2,5,0,5,82.0,107,56,83.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,2102,2105,2105,2104,205,204,205,505,504,504
2017-04-01 02:00:00,22,2,2,5,0,5,2.0,2,2,2.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,2202,2205,2205,2204,205,204,205,505,504,504
2017-04-01 02:00:00,23,334,2,5,0,5,257.6666666666667,334,202,237.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,2302,2305,2305,2304,205,204,205,505,504,504
2017-04-01 02:00:00,24,2,2,5,0,5,3.333333333333333,6,2,2.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,2402,2405,2405,2404,205,204,205,505,504,504
2017-04-01 02:00:00,25,203,2,5,0,5,149.66666666666666,203,103,143.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,2502,2505,2505,2504,205,204,205,505,504,504
2017-04-01 02:00:00,26,8,2,5,0,5,8.333333333333334,10,7,8.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,2602,2605,2605,2604,205,204,205,505,504,504
2017-04-01 02:00:00,27,23,2,5,0,5,16.333333333333332,23,13,13.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,2702,2705,2705,2704,205,204,205,505,504,504
2017-04-01 02:00:00,28,24,2,5,0,5,82.33333333333333,112,24,111.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,2802,2805,2805,2804,205,204,205,505,504,504
2017-04-01 02:00:00,30,447,2,5,0,5,381.66666666666674,447,324,374.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,3002,3005,3005,3004,205,204,205,505,504,504
2017-04-01 02:00:00,31,62,2,5,0,5,48.66666666666666,62,42,42.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,3102,3105,3105,3104,205,204,205,505,504,504
2017-04-01 02:00:00,32,13,2,5,0,5,7.333333333333332,13,3,6.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,3202,3205,3205,3204,205,204,205,505,504,504
2017-04-01 02:00:00,33,18,2,5,0,5,14.0,18,11,13.0,17.1,1012.8,18,1.9,4,-1.4213093064091005,-1.2609043800046382,56.715254620788535,69,5,31,78,7,0.6,55,86,3302,3305,3305,3304,205,204,205,505,504,504
2017-04-01 03:00:00,1,177,3,5,0,5,166.33333333333334,177,159,163.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,103,105,105,104,305,304,305,505,504,504
2017-04-01 03:00:00,2,768,3,5,0,5,1047.3333333333333,1763,611,768.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,203,205,205,204,305,304,305,505,504,504
2017-04-01 03:00:00,3,2,3,5,0,5,13.666666666666664,20,2,19.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,303,305,305,304,305,304,305,505,504,504
2017-04-01 03:00:00,4,54,3,5,0,5,41.333333333333336,54,22,48.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,403,405,405,404,305,304,305,505,504,504
2017-04-01 03:00:00,5,99,3,5,0,5,122.66666666666669,151,99,118.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,503,505,505,504,305,304,305,505,504,504
2017-04-01 03:00:00,6,50,3,5,0,5,55.66666666666666,66,50,51.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,603,605,605,604,305,304,305,505,504,504
2017-04-01 03:00:00,7,96,3,5,0,5,71.33333333333333,96,48,70.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,703,705,705,704,305,304,305,505,504,504
2017-04-01 03:00:00,9,324,3,5,0,5,146.33333333333334,324,55,60.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,903,905,905,904,305,304,305,505,504,504
2017-04-01 03:00:00,11,289,3,5,0,5,197.33333333333331,289,145,158.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,1103,1105,1105,1104,305,304,305,505,504,504
2017-04-01 03:00:00,13,12,3,5,0,5,11.0,16,5,12.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,1303,1305,1305,1304,305,304,305,505,504,504
2017-04-01 03:00:00,14,8,3,5,0,5,6.666666666666668,9,3,8.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,1403,1405,1405,1404,305,304,305,505,504,504
2017-04-01 03:00:00,15,11,3,5,0,5,12.0,13,11,12.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,1503,1505,1505,1504,305,304,305,505,504,504
2017-04-01 03:00:00,16,7,3,5,0,5,7.333333333333332,8,7,7.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,1603,1605,1605,1604,305,304,305,505,504,504
2017-04-01 03:00:00,17,85,3,5,0,5,171.0,356,72,85.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,1703,1705,1705,1704,305,304,305,505,504,504
2017-04-01 03:00:00,18,269,3,5,0,5,254.33333333333331,269,245,249.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,1803,1805,1805,1804,305,304,305,505,504,504
2017-04-01 03:00:00,19,89,3,5,0,5,102.66666666666669,155,64,89.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,1903,1905,1905,1904,305,304,305,505,504,504
2017-04-01 03:00:00,20,14,3,5,0,5,9.666666666666666,14,5,10.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,2003,2005,2005,2004,305,304,305,505,504,504
2017-04-01 03:00:00,21,140,3,5,0,5,93.66666666666669,140,69,72.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,2103,2105,2105,2104,305,304,305,505,504,504
2017-04-01 03:00:00,22,3,3,5,0,5,2.6666666666666665,3,2,3.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,2203,2205,2205,2204,305,304,305,505,504,504
2017-04-01 03:00:00,23,466,3,5,0,5,390.66666666666674,466,246,460.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,2303,2305,2305,2304,305,304,305,505,504,504
2017-04-01 03:00:00,24,5,3,5,0,5,9.333333333333334,18,5,5.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,2403,2405,2405,2404,305,304,305,505,504,504
2017-04-01 03:00:00,25,137,3,5,0,5,111.0,137,65,131.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,2503,2505,2505,2504,305,304,305,505,504,504
2017-04-01 03:00:00,26,9,3,5,0,5,5.333333333333333,9,2,5.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,2603,2605,2605,2604,305,304,305,505,504,504
2017-04-01 03:00:00,27,16,3,5,0,5,17.666666666666668,23,14,16.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,2703,2705,2705,2704,305,304,305,505,504,504
2017-04-01 03:00:00,28,24,3,5,0,5,76.33333333333333,161,24,44.0,18.2,1011.8,16,1.4,4,0.7035985323659922,-1.2103508190819805,59.96112582686568,69,5,31,78,7,0.6,55,86,2803,2805,2805,2804,305,304,305,505,504,504
