loc_id,time_stamp,num_of_people
17,2017-06-01 17,620
18,2017-06-01 17,476
19,2017-06-01 17,481
20,2017-06-01 17,1248
21,2017-06-01 17,560
22,2017-06-01 17,335
23,2017-06-01 17,432
24,2017-06-01 17,681
25,2017-06-01 17,732
26,2017-06-01 17,311
27,2017-06-01 17,604
28,2017-06-01 17,525
29,2017-06-01 17,2066
30,2017-06-01 17,658
31,2017-06-01 17,1648
32,2017-06-01 17,485
33,2017-06-01 17,682
1,2017-06-01 18,521
2,2017-06-01 18,557
3,2017-06-01 18,1445
4,2017-06-01 18,496
5,2017-06-01 18,455
6,2017-06-01 18,570
7,2017-06-01 18,310
8,2017-06-01 18,2954
9,2017-06-01 18,287
10,2017-06-01 18,1685
11,2017-06-01 18,748
12,2017-06-01 18,2969
13,2017-06-01 18,263
14,2017-06-01 18,294
15,2017-06-01 18,545
16,2017-06-01 18,536
17,2017-06-01 18,722
18,2017-06-01 18,496
19,2017-06-01 18,459
20,2017-06-01 18,946
21,2017-06-01 18,604
22,2017-06-01 18,303
23,2017-06-01 18,462
24,2017-06-01 18,520
25,2017-06-01 18,749
26,2017-06-01 18,328
27,2017-06-01 18,413
28,2017-06-01 18,553
29,2017-06-01 18,1834
30,2017-06-01 18,640
31,2017-06-01 18,1638
32,2017-06-01 18,501
33,2017-06-01 18,496
1,2017-06-01 19,438
2,2017-06-01 19,508
3,2017-06-01 19,1030
4,2017-06-01 19,375
5,2017-06-01 19,338
6,2017-06-01 19,485
7,2017-06-01 19,297
8,2017-06-01 19,2046
9,2017-06-01 19,289
10,2017-06-01 19,1024
11,2017-06-01 19,566
12,2017-06-01 19,1887
13,2017-06-01 19,224
14,2017-06-01 19,203
15,2017-06-01 19,510
16,2017-06-01 19,325
17,2017-06-01 19,495
18,2017-06-01 19,305
19,2017-06-01 19,332
20,2017-06-01 19,550
21,2017-06-01 19,512
22,2017-06-01 19,207
23,2017-06-01 19,388
24,2017-06-01 19,316
25,2017-06-01 19,560
26,2017-06-01 19,282
27,2017-06-01 19,332
28,2017-06-01 19,423
29,2017-06-01 19,1228
30,2017-06-01 19,493
31,2017-06-01 19,1234
32,2017-06-01 19,312
33,2017-06-01 19,357
1,2017-06-01 20,365
2,2017-06-01 20,433
3,2017-06-01 20,803
4,2017-06-01 20,308
5,2017-06-01 20,307
6,2017-06-01 20,389
7,2017-06-01 20,260
8,2017-06-01 20,1655
9,2017-06-01 20,253
10,2017-06-01 20,684
11,2017-06-01 20,482
12,2017-06-01 20,1565
13,2017-06-01 20,180
14,2017-06-01 20,173
15,2017-06-01 20,433
16,2017-06-01 20,339
17,2017-06-01 20,450
18,2017-06-01 20,299
19,2017-06-01 20,291
20,2017-06-01 20,468
21,2017-06-01 20,414
22,2017-06-01 20,194
23,2017-06-01 20,343
24,2017-06-01 20,290
25,2017-06-01 20,520
26,2017-06-01 20,221
27,2017-06-01 20,334
28,2017-06-01 20,369
29,2017-06-01 20,809
30,2017-06-01 20,423
31,2017-06-01 20,991
32,2017-06-01 20,284
33,2017-06-01 20,385
1,2017-06-01 21,363
2,2017-06-01 21,425
3,2017-06-01 21,807
4,2017-06-01 21,315
5,2017-06-01 21,313
6,2017-06-01 21,418
7,2017-06-01 21,229
8,2017-06-01 21,1494
9,2017-06-01 21,213
10,2017-06-01 21,540
11,2017-06-01 21,472
12,2017-06-01 21,1328
13,2017-06-01 21,174
14,2017-06-01 21,163
15,2017-06-01 21,425
16,2017-06-01 21,278
17,2017-06-01 21,493
18,2017-06-01 21,430
19,2017-06-01 21,292
20,2017-06-01 21,480
21,2017-06-01 21,440
22,2017-06-01 21,138
23,2017-06-01 21,381
24,2017-06-01 21,253
25,2017-06-01 21,537
26,2017-06-01 21,200
27,2017-06-01 21,282
28,2017-06-01 21,390
29,2017-06-01 21,625
30,2017-06-01 21,454
31,2017-06-01 21,1035
32,2017-06-01 21,298
33,2017-06-01 21,326
1,2017-06-01 22,432
2,2017-06-01 22,515
3,2017-06-01 22,1018
4,2017-06-01 22,384
5,2017-06-01 22,379
6,2017-06-01 22,538
7,2017-06-01 22,224
8,2017-06-01 22,1477
9,2017-06-01 22,235
10,2017-06-01 22,366
11,2017-06-01 22,499
12,2017-06-01 22,1324
13,2017-06-01 22,181
14,2017-06-01 22,175
15,2017-06-01 22,427
16,2017-06-01 22,211
17,2017-06-01 22,553
18,2017-06-01 22,485
19,2017-06-01 22,392
20,2017-06-01 22,553
21,2017-06-01 22,517
22,2017-06-01 22,92
23,2017-06-01 22,448
24,2017-06-01 22,292
25,2017-06-01 22,549
26,2017-06-01 22,175
27,2017-06-01 22,243
28,2017-06-01 22,489
29,2017-06-01 22,496
30,2017-06-01 22,611
31,2017-06-01 22,1215
32,2017-06-01 22,344
33,2017-06-01 22,307
1,2017-06-01 23,288
2,2017-06-01 23,399
3,2017-06-01 23,416
4,2017-06-01 23,297
5,2017-06-01 23,298
6,2017-06-01 23,333
7,2017-06-01 23,143
8,2017-06-01 23,434
9,2017-06-01 23,169
10,2017-06-01 23,135
11,2017-06-01 23,381
12,2017-06-01 23,406
13,2017-06-01 23,102
14,2017-06-01 23,51
15,2017-06-01 23,151
16,2017-06-01 23,73
17,2017-06-01 23,416
18,2017-06-01 23,490
19,2017-06-01 23,202
20,2017-06-01 23,270
21,2017-06-01 23,346
22,2017-06-01 23,38
23,2017-06-01 23,419
24,2017-06-01 23,96
25,2017-06-01 23,286
26,2017-06-01 23,92
27,2017-06-01 23,72
28,2017-06-01 23,315
29,2017-06-01 23,230
30,2017-06-01 23,317
31,2017-06-01 23,420
32,2017-06-01 23,196
33,2017-06-01 23,81
1,2017-06-02 00,217
2,2017-06-02 00,427
3,2017-06-02 00,78
4,2017-06-02 00,78
5,2017-06-02 00,264
6,2017-06-02 00,148
7,2017-06-02 00,85
8,2017-06-02 00,79
9,2017-06-02 00,98
10,2017-06-02 00,47
11,2017-06-02 00,268
12,2017-06-02 00,64
13,2017-06-02 00,45
14,2017-06-02 00,27
15,2017-06-02 00,36
16,2017-06-02 00,27
17,2017-06-02 00,202
18,2017-06-02 00,394
19,2017-06-02 00,138
20,2017-06-02 00,41
21,2017-06-02 00,136
22,2017-06-02 00,29
23,2017-06-02 00,314
24,2017-06-02 00,37
25,2017-06-02 00,145
26,2017-06-02 00,35
27,2017-06-02 00,34
28,2017-06-02 00,132
29,2017-06-02 00,90
30,2017-06-02 00,230
31,2017-06-02 00,138
32,2017-06-02 00,33
33,2017-06-02 00,30
1,2017-06-02 01,173
2,2017-06-02 01,349
3,2017-06-02 01,51
4,2017-06-02 01,54
5,2017-06-02 01,207
6,2017-06-02 01,112
7,2017-06-02 01,69
8,2017-06-02 01,40
9,2017-06-02 01,79
10,2017-06-02 01,32
11,2017-06-02 01,174
12,2017-06-02 01,37
13,2017-06-02 01,35
14,2017-06-02 01,28
15,2017-06-02 01,29
16,2017-06-02 01,27
17,2017-06-02 01,126
18,2017-06-02 01,301
19,2017-06-02 01,91
20,2017-06-02 01,28
21,2017-06-02 01,95
22,2017-06-02 01,29
23,2017-06-02 01,233
24,2017-06-02 01,28
25,2017-06-02 01,115
26,2017-06-02 01,29
27,2017-06-02 01,29
28,2017-06-02 01,80
29,2017-06-02 01,67
30,2017-06-02 01,207
31,2017-06-02 01,92
32,2017-06-02 01,29
33,2017-06-02 01,30
1,2017-06-02 02,111
2,2017-06-02 02,399
3,2017-06-02 02,34
4,2017-06-02 02,55
5,2017-06-02 02,172
6,2017-06-02 02,84
7,2017-06-02 02,63
8,2017-06-02 02,34
9,2017-06-02 02,63
10,2017-06-02 02,29
11,2017-06-02 02,180
12,2017-06-02 02,34
13,2017-06-02 02,28
14,2017-06-02 02,28
15,2017-06-02 02,29
16,2017-06-02 02,27
17,2017-06-02 02,79
18,2017-06-02 02,203
19,2017-06-02 02,102
20,2017-06-02 02,27
21,2017-06-02 02,70
22,2017-06-02 02,29
23,2017-06-02 02,171
24,2017-06-02 02,28
25,2017-06-02 02,88
26,2017-06-02 02,29
27,2017-06-02 02,29
28,2017-06-02 02,57
29,2017-06-02 02,57
30,2017-06-02 02,223
31,2017-06-02 02,82
32,2017-06-02 02,29
33,2017-06-02 02,29
1,2017-06-02 03,159
2,2017-06-02 03,345
3,2017-06-02 03,34
4,2017-06-02 03,48
5,2017-06-02 03,113
6,2017-06-02 03,67
7,2017-06-02 03,72
8,2017-06-02 03,34
9,2017-06-02 03,73
10,2017-06-02 03,31
11,2017-06-02 03,153
12,2017-06-02 03,31
13,2017-06-02 03,28
14,2017-06-02 03,28
15,2017-06-02 03,28
16,2017-06-02 03,27
17,2017-06-02 03,116
18,2017-06-02 03,225
19,2017-06-02 03,96
20,2017-06-02 03,27
21,2017-06-02 03,63
22,2017-06-02 03,29
23,2017-06-02 03,139
24,2017-06-02 03,28
25,2017-06-02 03,76
26,2017-06-02 03,29
27,2017-06-02 03,27
28,2017-06-02 03,49
29,2017-06-02 03,58
30,2017-06-02 03,212
31,2017-06-02 03,74
32,2017-06-02 03,28
33,2017-06-02 03,28
1,2017-06-02 04,158
2,2017-06-02 04,686
3,2017-06-02 04,36
4,2017-06-02 04,60
5,2017-06-02 04,156
6,2017-06-02 04,66
7,2017-06-02 04,78
8,2017-06-02 04,51
9,2017-06-02 04,111
10,2017-06-02 04,34
11,2017-06-02 04,151
12,2017-06-02 04,44
13,2017-06-02 04,29
14,2017-06-02 04,28
15,2017-06-02 04,29
16,2017-06-02 04,27
17,2017-06-02 04,127
18,2017-06-02 04,230
19,2017-06-02 04,139
20,2017-06-02 04,28
21,2017-06-02 04,74
22,2017-06-02 04,29
23,2017-06-02 04,155
24,2017-06-02 04,28
25,2017-06-02 04,96
26,2017-06-02 04,30
27,2017-06-02 04,27
28,2017-06-02 04,65
29,2017-06-02 04,69
30,2017-06-02 04,259
31,2017-06-02 04,83
32,2017-06-02 04,29
33,2017-06-02 04,28
1,2017-06-02 05,166
2,2017-06-02 05,699
3,2017-06-02 05,52
4,2017-06-02 05,61
5,2017-06-02 05,177
6,2017-06-02 05,77
7,2017-06-02 05,82
8,2017-06-02 05,107
9,2017-06-02 05,120
10,2017-06-02 05,81
11,2017-06-02 05,169
12,2017-06-02 05,127
13,2017-06-02 05,39
14,2017-06-02 05,29
15,2017-06-02 05,39
16,2017-06-02 05,28
17,2017-06-02 05,152
18,2017-06-02 05,245
19,2017-06-02 05,138
20,2017-06-02 05,31
21,2017-06-02 05,85
22,2017-06-02 05,29
23,2017-06-02 05,157
24,2017-06-02 05,31
25,2017-06-02 05,113
26,2017-06-02 05,36
27,2017-06-02 05,33
28,2017-06-02 05,62
29,2017-06-02 05,116
30,2017-06-02 05,249
31,2017-06-02 05,89
32,2017-06-02 05,30
33,2017-06-02 05,34
1,2017-06-02 06,207
2,2017-06-02 06,519
3,2017-06-02 06,174
4,2017-06-02 06,93
5,2017-06-02 06,198
6,2017-06-02 06,110
7,2017-06-02 06,94
8,2017-06-02 06,334
9,2017-06-02 06,106
10,2017-06-02 06,156
11,2017-06-02 06,198
12,2017-06-02 06,372
13,2017-06-02 06,61
14,2017-06-02 06,54
15,2017-06-02 06,88
16,2017-06-02 06,67
17,2017-06-02 06,195
18,2017-06-02 06,252
19,2017-06-02 06,138
20,2017-06-02 06,53
21,2017-06-02 06,125
22,2017-06-02 06,40
23,2017-06-02 06,171
24,2017-06-02 06,78
25,2017-06-02 06,151
26,2017-06-02 06,60
27,2017-06-02 06,60
28,2017-06-02 06,95
29,2017-06-02 06,232
30,2017-06-02 06,317
31,2017-06-02 06,211
32,2017-06-02 06,64
33,2017-06-02 06,71
1,2017-06-02 07,388
2,2017-06-02 07,456
3,2017-06-02 07,572
4,2017-06-02 07,194
5,2017-06-02 07,345
6,2017-06-02 07,236
7,2017-06-02 07,155
8,2017-06-02 07,1172
9,2017-06-02 07,136
10,2017-06-02 07,607
11,2017-06-02 07,364
12,2017-06-02 07,1231
13,2017-06-02 07,137
14,2017-06-02 07,200
15,2017-06-02 07,308
16,2017-06-02 07,339
17,2017-06-02 07,384
18,2017-06-02 07,386
19,2017-06-02 07,313
20,2017-06-02 07,192
21,2017-06-02 07,275
22,2017-06-02 07,223
23,2017-06-02 07,227
24,2017-06-02 07,479
25,2017-06-02 07,329
26,2017-06-02 07,153
27,2017-06-02 07,208
28,2017-06-02 07,276
29,2017-06-02 07,878
30,2017-06-02 07,573
31,2017-06-02 07,725
32,2017-06-02 07,211
33,2017-06-02 07,276
1,2017-06-02 08,605
2,2017-06-02 08,425
3,2017-06-02 08,964
4,2017-06-02 08,478
5,2017-06-02 08,519
6,2017-06-02 08,355
7,2017-06-02 08,243
8,2017-06-02 08,2000
9,2017-06-02 08,201
10,2017-06-02 08,1051
11,2017-06-02 08,524
12,2017-06-02 08,2311
