loc_id,time_stamp,num_of_people
20,2017-11-01 03,3
21,2017-11-01 03,443
22,2017-11-01 03,13
23,2017-11-01 03,344
24,2017-11-01 03,13
25,2017-11-01 03,660
26,2017-11-01 03,3
27,2017-11-01 03,20
28,2017-11-01 03,34
29,2017-11-01 03,20
30,2017-11-01 03,168
31,2017-11-01 03,85
32,2017-11-01 03,3
33,2017-11-01 03,20
1,2017-11-01 04,157
2,2017-11-01 04,1046
3,2017-11-01 04,20
4,2017-11-01 04,62
5,2017-11-01 04,74
6,2017-11-01 04,174
7,2017-11-01 04,66
8,2017-11-01 04,46
9,2017-11-01 04,122
10,2017-11-01 04,20
11,2017-11-01 04,131
12,2017-11-01 04,20
13,2017-11-01 04,1
14,2017-11-01 04,7
15,2017-11-01 04,22
16,2017-11-01 04,1
17,2017-11-01 04,57
18,2017-11-01 04,252
19,2017-11-01 04,74
20,2017-11-01 04,21
21,2017-11-01 04,538
22,2017-11-01 04,27
23,2017-11-01 04,368
24,2017-11-01 04,3
25,2017-11-01 04,647
26,2017-11-01 04,7
27,2017-11-01 04,13
28,2017-11-01 04,36
29,2017-11-01 04,20
30,2017-11-01 04,174
31,2017-11-01 04,101
32,2017-11-01 04,20
33,2017-11-01 04,20
1,2017-11-01 05,161
2,2017-11-01 05,1007
3,2017-11-01 05,21
4,2017-11-01 05,77
5,2017-11-01 05,75
6,2017-11-01 05,172
7,2017-11-01 05,56
8,2017-11-01 05,78
9,2017-11-01 05,97
10,2017-11-01 05,20
11,2017-11-01 05,148
12,2017-11-01 05,20
13,2017-11-01 05,18
14,2017-11-01 05,30
15,2017-11-01 05,16
16,2017-11-01 05,9
17,2017-11-01 05,56
18,2017-11-01 05,200
19,2017-11-01 05,112
20,2017-11-01 05,14
21,2017-11-01 05,468
22,2017-11-01 05,35
23,2017-11-01 05,427
24,2017-11-01 05,18
25,2017-11-01 05,491
26,2017-11-01 05,31
27,2017-11-01 05,22
28,2017-11-01 05,51
29,2017-11-01 05,20
30,2017-11-01 05,153
31,2017-11-01 05,111
32,2017-11-01 05,20
33,2017-11-01 05,3
1,2017-11-01 06,193
2,2017-11-01 06,765
3,2017-11-01 06,198
4,2017-11-01 06,125
5,2017-11-01 06,136
6,2017-11-01 06,222
7,2017-11-01 06,74
8,2017-11-01 06,427
9,2017-11-01 06,58
10,2017-11-01 06,118
11,2017-11-01 06,198
12,2017-11-01 06,362
13,2017-11-01 06,43
14,2017-11-01 06,68
15,2017-11-01 06,74
16,2017-11-01 06,45
17,2017-11-01 06,201
18,2017-11-01 06,275
19,2017-11-01 06,152
20,2017-11-01 06,66
21,2017-11-01 06,345
22,2017-11-01 06,35
23,2017-11-01 06,367
24,2017-11-01 06,128
25,2017-11-01 06,428
26,2017-11-01 06,79
27,2017-11-01 06,74
28,2017-11-01 06,163
29,2017-11-01 06,142
30,2017-11-01 06,220
31,2017-11-01 06,163
32,2017-11-01 06,73
33,2017-11-01 06,75
1,2017-11-01 07,485
2,2017-11-01 07,735
3,2017-11-01 07,949
4,2017-11-01 07,279
5,2017-11-01 07,413
6,2017-11-01 07,573
7,2017-11-01 07,252
8,2017-11-01 07,2571
9,2017-11-01 07,172
10,2017-11-01 07,1127
11,2017-11-01 07,632
12,2017-11-01 07,2839
13,2017-11-01 07,269
14,2017-11-01 07,315
15,2017-11-01 07,406
16,2017-11-01 07,311
17,2017-11-01 07,568
18,2017-11-01 07,429
19,2017-11-01 07,717
20,2017-11-01 07,209
21,2017-11-01 07,329
22,2017-11-01 07,292
23,2017-11-01 07,476
24,2017-11-01 07,586
25,2017-11-01 07,447
26,2017-11-01 07,350
27,2017-11-01 07,365
28,2017-11-01 07,472
29,2017-11-01 07,1389
30,2017-11-01 07,606
31,2017-11-01 07,960
32,2017-11-01 07,314
33,2017-11-01 07,321
1,2017-11-01 08,540
2,2017-11-01 08,384
3,2017-11-01 08,1235
4,2017-11-01 08,466
5,2017-11-01 08,457
6,2017-11-01 08,553
7,2017-11-01 08,233
8,2017-11-01 08,3513
9,2017-11-01 08,161
10,2017-11-01 08,1615
11,2017-11-01 08,393
12,2017-11-01 08,3882
13,2017-11-01 08,351
14,2017-11-01 08,608
15,2017-11-01 08,479
16,2017-11-01 08,511
17,2017-11-01 08,777
18,2017-11-01 08,563
19,2017-11-01 08,404
20,2017-11-01 08,1460
21,2017-11-01 08,645
22,2017-11-01 08,275
23,2017-11-01 08,226
24,2017-11-01 08,687
25,2017-11-01 08,813
26,2017-11-01 08,457
27,2017-11-01 08,566
28,2017-11-01 08,694
29,2017-11-01 08,1960
30,2017-11-01 08,629
31,2017-11-01 08,1173
32,2017-11-01 08,415
33,2017-11-01 08,490
1,2017-11-01 09,637
2,2017-11-01 09,482
3,2017-11-01 09,1097
4,2017-11-01 09,457
5,2017-11-01 09,538
6,2017-11-01 09,612
7,2017-11-01 09,260
8,2017-11-01 09,2795
9,2017-11-01 09,183
10,2017-11-01 09,821
11,2017-11-01 09,560
12,2017-11-01 09,2964
13,2017-11-01 09,319
14,2017-11-01 09,697
15,2017-11-01 09,745
16,2017-11-01 09,629
17,2017-11-01 09,768
18,2017-11-01 09,588
19,2017-11-01 09,430
20,2017-11-01 09,1816
21,2017-11-01 09,628
22,2017-11-01 09,547
23,2017-11-01 09,376
24,2017-11-01 09,1222
25,2017-11-01 09,720
26,2017-11-01 09,402
27,2017-11-01 09,828
28,2017-11-01 09,640
29,2017-11-01 09,1432
30,2017-11-01 09,685
31,2017-11-01 09,1165
32,2017-11-01 09,360
33,2017-11-01 09,709
1,2017-11-01 10,573
2,2017-11-01 10,402
3,2017-11-01 10,922
4,2017-11-01 10,360
5,2017-11-01 10,495
6,2017-11-01 10,496
7,2017-11-01 10,283
8,2017-11-01 10,2359
9,2017-11-01 10,162
10,2017-11-01 10,849
11,2017-11-01 10,484
12,2017-11-01 10,2441
13,2017-11-01 10,293
14,2017-11-01 10,604
15,2017-11-01 10,480
16,2017-11-01 10,571
17,2017-11-01 10,574
18,2017-11-01 10,459
19,2017-11-01 10,391
20,2017-11-01 10,1584
21,2017-11-01 10,514
22,2017-11-01 10,325
23,2017-11-01 10,360
24,2017-11-01 10,959
25,2017-11-01 10,596
26,2017-11-01 10,368
27,2017-11-01 10,690
28,2017-11-01 10,486
29,2017-11-01 10,1093
30,2017-11-01 10,480
31,2017-11-01 10,948
32,2017-11-01 10,293
33,2017-11-01 10,784
1,2017-11-01 11,761
2,2017-11-01 11,681
3,2017-11-01 11,1826
4,2017-11-01 11,733
5,2017-11-01 11,706
6,2017-11-01 11,927
7,2017-11-01 11,315
8,2017-11-01 11,5909
9,2017-11-01 11,191
10,2017-11-01 11,3574
11,2017-11-01 11,643
12,2017-11-01 11,7051
13,2017-11-01 11,393
14,2017-11-01 11,619
15,2017-11-01 11,567
16,2017-11-01 11,757
17,2017-11-01 11,1159
18,2017-11-01 11,490
19,2017-11-01 11,644
20,2017-11-01 11,2029
21,2017-11-01 11,907
22,2017-11-01 11,378
23,2017-11-01 11,504
24,2017-11-01 11,1322
25,2017-11-01 11,1244
26,2017-11-01 11,607
27,2017-11-01 11,959
28,2017-11-01 11,986
29,2017-11-01 11,3668
30,2017-11-01 11,681
31,2017-11-01 11,1765
32,2017-11-01 11,610
33,2017-11-01 11,885
1,2017-11-01 12,995
2,2017-11-01 12,1045
3,2017-11-01 12,2401
4,2017-11-01 12,1073
5,2017-11-01 12,954
6,2017-11-01 12,1464
7,2017-11-01 12,526
8,2017-11-01 12,7461
9,2017-11-01 12,343
10,2017-11-01 12,4239
11,2017-11-01 12,967
12,2017-11-01 12,8560
13,2017-11-01 12,752
14,2017-11-01 12,641
15,2017-11-01 12,814
16,2017-11-01 12,749
17,2017-11-01 12,1695
18,2017-11-01 12,570
19,2017-11-01 12,1058
20,2017-11-01 12,1531
21,2017-11-01 12,1290
22,2017-11-01 12,383
23,2017-11-01 12,665
24,2017-11-01 12,1315
25,2017-11-01 12,1787
26,2017-11-01 12,884
27,2017-11-01 12,647
28,2017-11-01 12,1497
29,2017-11-01 12,5057
30,2017-11-01 12,878
31,2017-11-01 12,2312
32,2017-11-01 12,901
33,2017-11-01 12,809
1,2017-11-01 13,815
2,2017-11-01 13,737
3,2017-11-01 13,1576
4,2017-11-01 13,747
5,2017-11-01 13,818
6,2017-11-01 13,849
7,2017-11-01 13,389
8,2017-11-01 13,3601
9,2017-11-01 13,310
10,2017-11-01 13,1454
11,2017-11-01 13,791
12,2017-11-01 13,3625
13,2017-11-01 13,452
14,2017-11-01 13,648
15,2017-11-01 13,736
16,2017-11-01 13,732
17,2017-11-01 13,1090
18,2017-11-01 13,552
19,2017-11-01 13,762
20,2017-11-01 13,1742
21,2017-11-01 13,882
22,2017-11-01 13,332
23,2017-11-01 13,644
24,2017-11-01 13,1209
25,2017-11-01 13,1106
26,2017-11-01 13,586
27,2017-11-01 13,627
28,2017-11-01 13,855
29,2017-11-01 13,1958
30,2017-11-01 13,756
31,2017-11-01 13,1674
32,2017-11-01 13,603
33,2017-11-01 13,614
1,2017-11-01 14,546
2,2017-11-01 14,562
3,2017-11-01 14,1204
4,2017-11-01 14,552
5,2017-11-01 14,503
6,2017-11-01 14,624
7,2017-11-01 14,222
8,2017-11-01 14,2421
9,2017-11-01 14,181
10,2017-11-01 14,789
11,2017-11-01 14,448
12,2017-11-01 14,2343
13,2017-11-01 14,373
14,2017-11-01 14,612
15,2017-11-01 14,601
16,2017-11-01 14,678
17,2017-11-01 14,770
18,2017-11-01 14,617
19,2017-11-01 14,622
20,2017-11-01 14,2316
21,2017-11-01 14,802
22,2017-11-01 14,251
23,2017-11-01 14,327
24,2017-11-01 14,1006
25,2017-11-01 14,887
26,2017-11-01 14,464
27,2017-11-01 14,665
28,2017-11-01 14,673
29,2017-11-01 14,883
30,2017-11-01 14,546
31,2017-11-01 14,1210
32,2017-11-01 14,445
33,2017-11-01 14,558
1,2017-11-01 15,584
2,2017-11-01 15,604
3,2017-11-01 15,997
4,2017-11-01 15,429
5,2017-11-01 15,624
6,2017-11-01 15,618
7,2017-11-01 15,283
8,2017-11-01 15,2181
9,2017-11-01 15,206
10,2017-11-01 15,853
11,2017-11-01 15,581
12,2017-11-01 15,2311
13,2017-11-01 15,344
14,2017-11-01 15,741
15,2017-11-01 15,627
16,2017-11-01 15,727
17,2017-11-01 15,747
18,2017-11-01 15,562
19,2017-11-01 15,606
20,2017-11-01 15,1993
21,2017-11-01 15,628
22,2017-11-01 15,341
23,2017-11-01 15,484
24,2017-11-01 15,1114
25,2017-11-01 15,722
26,2017-11-01 15,425
27,2017-11-01 15,712
28,2017-11-01 15,605
29,2017-11-01 15,997
30,2017-11-01 15,571
31,2017-11-01 15,1058
32,2017-11-01 15,391
33,2017-11-01 15,746
1,2017-11-01 16,593
2,2017-11-01 16,452
3,2017-11-01 16,912
4,2017-11-01 16,374
5,2017-11-01 16,566
6,2017-11-01 16,450
7,2017-11-01 16,242
8,2017-11-01 16,2641
9,2017-11-01 16,205
10,2017-11-01 16,1210
11,2017-11-01 16,524
12,2017-11-01 16,2312
13,2017-11-01 16,236
14,2017-11-01 16,714
15,2017-11-01 16,569
16,2017-11-01 16,541
17,2017-11-01 16,691
18,2017-11-01 16,657
19,2017-11-01 16,448
20,2017-11-01 16,1560
21,2017-11-01 16,520
22,2017-11-01 16,306
23,2017-11-01 16,359
24,2017-11-01 16,871
25,2017-11-01 16,655
26,2017-11-01 16,389
27,2017-11-01 16,530
28,2017-11-01 16,585
29,2017-11-01 16,1108
30,2017-11-01 16,627
31,2017-11-01 16,955
32,2017-11-01 16,305
33,2017-11-01 16,468
1,2017-11-01 17,795
2,2017-11-01 17,821
3,2017-11-01 17,1908
4,2017-11-01 17,708
5,2017-11-01 17,816
6,2017-11-01 17,1025
7,2017-11-01 17,428
8,2017-11-01 17,6019
9,2017-11-01 17,296
10,2017-11-01 17,3291
11,2017-11-01 17,1030
12,2017-11-01 17,5558
13,2017-11-01 17,493
14,2017-11-01 17,632
15,2017-11-01 17,715
16,2017-11-01 17,917
17,2017-11-01 17,1278
18,2017-11-01 17,483
19,2017-11-01 17,901
20,2017-11-01 17,2042
21,2017-11-01 17,988
22,2017-11-01 17,466
23,2017-11-01 17,722
24,2017-11-01 17,1451
25,2017-11-01 17,1422
26,2017-11-01 17,760
27,2017-11-01 17,781
28,2017-11-01 17,989
29,2017-11-01 17,3498
30,2017-11-01 17,765
31,2017-11-01 17,2021
32,2017-11-01 17,728
33,2017-11-01 17,755
1,2017-11-01 18,719
2,2017-11-01 18,833
3,2017-11-01 18,2061
4,2017-11-01 18,851
5,2017-11-01 18,792
6,2017-11-01 18,1315
7,2017-11-01 18,424
8,2017-11-01 18,5174
9,2017-11-01 18,309
10,2017-11-01 18,2539
11,2017-11-01 18,841
12,2017-11-01 18,5451
13,2017-11-01 18,537
14,2017-11-01 18,564
15,2017-11-01 18,618
16,2017-11-01 18,525
17,2017-11-01 18,1559
18,2017-11-01 18,527
19,2017-11-01 18,781
20,2017-11-01 18,1710
21,2017-11-01 18,1182
22,2017-11-01 18,351
23,2017-11-01 18,586
24,2017-11-01 18,1319
25,2017-11-01 18,1492
26,2017-11-01 18,686
27,2017-11-01 18,566
28,2017-11-01 18,1228
29,2017-11-01 18,2778
30,2017-11-01 18,802
31,2017-11-01 18,2146
32,2017-11-01 18,783
33,2017-11-01 18,545
1,2017-11-01 19,572
2,2017-11-01 19,594
3,2017-11-01 19,1520
4,2017-11-01 19,589
5,2017-11-01 19,562
6,2017-11-01 19,743
7,2017-11-01 19,295
8,2017-11-01 19,3261
9,2017-11-01 19,256
10,2017-11-01 19,1302
11,2017-11-01 19,503
12,2017-11-01 19,3064
13,2017-11-01 19,401
14,2017-11-01 19,502
15,2017-11-01 19,520
16,2017-11-01 19,328
17,2017-11-01 19,884
18,2017-11-01 19,439
19,2017-11-01 19,553
20,2017-11-01 19,1025
21,2017-11-01 19,790
22,2017-11-01 19,248
23,2017-11-01 19,401
24,2017-11-01 19,643
25,2017-11-01 19,824
26,2017-11-01 19,520
27,2017-11-01 19,374
28,2017-11-01 19,731
29,2017-11-01 19,1547
30,2017-11-01 19,619
31,2017-11-01 19,1331
32,2017-11-01 19,532
33,2017-11-01 19,289
1,2017-11-01 20,567
2,2017-11-01 20,581
3,2017-11-01 20,1267
4,2017-11-01 20,513
5,2017-11-01 20,534
6,2017-11-01 20,784
7,2017-11-01 20,381
8,2017-11-01 20,2688
9,2017-11-01 20,258
10,2017-11-01 20,877
11,2017-11-01 20,566
12,2017-11-01 20,2496
13,2017-11-01 20,394
14,2017-11-01 20,394
15,2017-11-01 20,582
16,2017-11-01 20,377
17,2017-11-01 20,887
18,2017-11-01 20,312
19,2017-11-01 20,534
20,2017-11-01 20,844
21,2017-11-01 20,635
22,2017-11-01 20,378
23,2017-11-01 20,426
24,2017-11-01 20,643
25,2017-11-01 20,695
26,2017-11-01 20,451
27,2017-11-01 20,384
28,2017-11-01 20,739
29,2017-11-01 20,1055
30,2017-11-01 20,535
31,2017-11-01 20,1186
32,2017-11-01 20,377
33,2017-11-01 20,391
1,2017-11-01 21,582
2,2017-11-01 21,538
3,2017-11-01 21,1102
4,2017-11-01 21,481
5,2017-11-01 21,577
6,2017-11-01 21,753
7,2017-11-01 21,304
8,2017-11-01 21,2247
9,2017-11-01 21,216
10,2017-11-01 21,714
11,2017-11-01 21,571
12,2017-11-01 21,1890
13,2017-11-01 21,420
14,2017-11-01 21,362
15,2017-11-01 21,509
16,2017-11-01 21,297
17,2017-11-01 21,848
18,2017-11-01 21,425
19,2017-11-01 21,556
20,2017-11-01 21,801
21,2017-11-01 21,634
22,2017-11-01 21,239
23,2017-11-01 21,516
24,2017-11-01 21,578
25,2017-11-01 21,745
26,2017-11-01 21,480
27,2017-11-01 21,328
28,2017-11-01 21,704
29,2017-11-01 21,823
30,2017-11-01 21,555
31,2017-11-01 21,1126
32,2017-11-01 21,407
33,2017-11-01 21,319
1,2017-11-01 22,616
2,2017-11-01 22,812
3,2017-11-01 22,1441
4,2017-11-01 22,720
5,2017-11-01 22,535
6,2017-11-01 22,816
7,2017-11-01 22,218
8,2017-11-01 22,2451
9,2017-11-01 22,161
10,2017-11-01 22,374
11,2017-11-01 22,677
12,2017-11-01 22,2124
13,2017-11-01 22,438
14,2017-11-01 22,271
15,2017-11-01 22,469
16,2017-11-01 22,275
17,2017-11-01 22,1042
18,2017-11-01 22,475
19,2017-11-01 22,841
20,2017-11-01 22,888
21,2017-11-01 22,797
22,2017-11-01 22,157
23,2017-11-01 22,561
24,2017-11-01 22,606
25,2017-11-01 22,846
26,2017-11-01 22,504
27,2017-11-01 22,244
28,2017-11-01 22,840
29,2017-11-01 22,552
30,2017-11-01 22,560
31,2017-11-01 22,1541
32,2017-11-01 22,535
33,2017-11-01 22,286
1,2017-11-01 23,323
2,2017-11-01 23,652
3,2017-11-01 23,517
4,2017-11-01 23,487
5,2017-11-01 23,343
6,2017-11-01 23,641
7,2017-11-01 23,231
8,2017-11-01 23,627
9,2017-11-01 23,314
10,2017-11-01 23,101
11,2017-11-01 23,766
12,2017-11-01 23,464
13,2017-11-01 23,244
14,2017-11-01 23,94
15,2017-11-01 23,162
16,2017-11-01 23,76
17,2017-11-01 23,612
18,2017-11-01 23,673
19,2017-11-01 23,506
20,2017-11-01 23,285
21,2017-11-01 23,553
22,2017-11-01 23,37
23,2017-11-01 23,946
24,2017-11-01 23,134
25,2017-11-01 23,255
26,2017-11-01 23,220
27,2017-11-01 23,72
28,2017-11-01 23,511
29,2017-11-01 23,174
30,2017-11-01 23,691
31,2017-11-01 23,491
32,2017-11-01 23,240
33,2017-11-01 23,66
1,2017-11-02 00,501
2,2017-11-02 00,503
3,2017-11-02 00,163
4,2017-11-02 00,230
5,2017-11-02 00,260
6,2017-11-02 00,344
7,2017-11-02 00,191
8,2017-11-02 00,14
9,2017-11-02 00,494
10,2017-11-02 00,45
11,2017-11-02 00,501
12,2017-11-02 00,28
13,2017-11-02 00,80
14,2017-11-02 00,34
15,2017-11-02 00,20
16,2017-11-02 00,5
17,2017-11-02 00,381
18,2017-11-02 00,631
19,2017-11-02 00,341
20,2017-11-02 00,23
21,2017-11-02 00,617
22,2017-11-02 00,20
23,2017-11-02 00,715
24,2017-11-02 00,25
25,2017-11-02 00,660
26,2017-11-02 00,57
27,2017-11-02 00,12
28,2017-11-02 00,298
29,2017-11-02 00,32
30,2017-11-02 00,692
31,2017-11-02 00,188
32,2017-11-02 00,31
33,2017-11-02 00,18
1,2017-11-02 01,356
2,2017-11-02 01,800
3,2017-11-02 01,101
4,2017-11-02 01,141
5,2017-11-02 01,187
6,2017-11-02 01,195
7,2017-11-02 01,98
8,2017-11-02 01,33
9,2017-11-02 01,340
10,2017-11-02 01,58
11,2017-11-02 01,292
12,2017-11-02 01,20
13,2017-11-02 01,32
14,2017-11-02 01,48
15,2017-11-02 01,20
16,2017-11-02 01,37
17,2017-11-02 01,233
18,2017-11-02 01,348
19,2017-11-02 01,245
20,2017-11-02 01,47
21,2017-11-02 01,581
22,2017-11-02 01,6
23,2017-11-02 01,453
24,2017-11-02 01,37
25,2017-11-02 01,549
26,2017-11-02 01,24
27,2017-11-02 01,29
28,2017-11-02 01,133
29,2017-11-02 01,29
30,2017-11-02 01,285
31,2017-11-02 01,146
32,2017-11-02 01,32
33,2017-11-02 01,26
1,2017-11-02 02,226
2,2017-11-02 02,808
3,2017-11-02 02,54
4,2017-11-02 02,69
5,2017-11-02 02,159
6,2017-11-02 02,134
7,2017-11-02 02,41
8,2017-11-02 02,20
9,2017-11-02 02,267
10,2017-11-02 02,2
11,2017-11-02 02,186
12,2017-11-02 02,20
13,2017-11-02 02,20
14,2017-11-02 02,13
15,2017-11-02 02,5
16,2017-11-02 02,13
17,2017-11-02 02,139
18,2017-11-02 02,312
19,2017-11-02 02,199
20,2017-11-02 02,36
21,2017-11-02 02,482
22,2017-11-02 02,20
23,2017-11-02 02,325
24,2017-11-02 02,31
25,2017-11-02 02,363
26,2017-11-02 02,20
27,2017-11-02 02,23
28,2017-11-02 02,58
29,2017-11-02 02,20
30,2017-11-02 02,244
31,2017-11-02 02,109
32,2017-11-02 02,2
33,2017-11-02 02,15
1,2017-11-02 03,208
2,2017-11-02 03,751
3,2017-11-02 03,48
4,2017-11-02 03,74
5,2017-11-02 03,168
6,2017-11-02 03,120
7,2017-11-02 03,54
8,2017-11-02 03,48
9,2017-11-02 03,142
10,2017-11-02 03,56
11,2017-11-02 03,159
12,2017-11-02 03,20
13,2017-11-02 03,8
14,2017-11-02 03,26
15,2017-11-02 03,3
16,2017-11-02 03,6
17,2017-11-02 03,79
18,2017-11-02 03,346
19,2017-11-02 03,180
20,2017-11-02 03,32
21,2017-11-02 03,447
22,2017-11-02 03,20
23,2017-11-02 03,323
24,2017-11-02 03,5
25,2017-11-02 03,306
26,2017-11-02 03,20
27,2017-11-02 03,9
28,2017-11-02 03,45
29,2017-11-02 03,9
30,2017-11-02 03,297
31,2017-11-02 03,114
32,2017-11-02 03,9
33,2017-11-02 03,21
1,2017-11-02 04,225
2,2017-11-02 04,815
3,2017-11-02 04,59
4,2017-11-02 04,53
5,2017-11-02 04,142
6,2017-11-02 04,127
7,2017-11-02 04,41
8,2017-11-02 04,10
9,2017-11-02 04,170
10,2017-11-02 04,29
11,2017-11-02 04,151
12,2017-11-02 04,20
13,2017-11-02 04,20
14,2017-11-02 04,14
15,2017-11-02 04,11
16,2017-11-02 04,19
17,2017-11-02 04,81
18,2017-11-02 04,226
19,2017-11-02 04,108
20,2017-11-02 04,62
21,2017-11-02 04,585
22,2017-11-02 04,20
23,2017-11-02 04,313
24,2017-11-02 04,23
25,2017-11-02 04,370
26,2017-11-02 04,20
27,2017-11-02 04,28
28,2017-11-02 04,34
29,2017-11-02 04,24
30,2017-11-02 04,263
31,2017-11-02 04,71
32,2017-11-02 04,24
33,2017-11-02 04,26
1,2017-11-02 05,243
2,2017-11-02 05,890
3,2017-11-02 05,66
4,2017-11-02 05,63
5,2017-11-02 05,171
6,2017-11-02 05,143
7,2017-11-02 05,52
8,2017-11-02 05,49
9,2017-11-02 05,195
10,2017-11-02 05,52
11,2017-11-02 05,193
12,2017-11-02 05,20
13,2017-11-02 05,25
14,2017-11-02 05,22
15,2017-11-02 05,19
16,2017-11-02 05,27
17,2017-11-02 05,73
18,2017-11-02 05,210
19,2017-11-02 05,127
20,2017-11-02 05,55
21,2017-11-02 05,617
22,2017-11-02 05,11
23,2017-11-02 05,375
24,2017-11-02 05,20
25,2017-11-02 05,369
26,2017-11-02 05,27
27,2017-11-02 05,39
28,2017-11-02 05,55
29,2017-11-02 05,33
30,2017-11-02 05,261
31,2017-11-02 05,116
32,2017-11-02 05,14
33,2017-11-02 05,33
1,2017-11-02 06,170
2,2017-11-02 06,593
3,2017-11-02 06,116
4,2017-11-02 06,89
5,2017-11-02 06,122
6,2017-11-02 06,177
7,2017-11-02 06,37
8,2017-11-02 06,293
9,2017-11-02 06,78
10,2017-11-02 06,93
11,2017-11-02 06,186
12,2017-11-02 06,164
13,2017-11-02 06,3
14,2017-11-02 06,4
15,2017-11-02 06,10
16,2017-11-02 06,25
17,2017-11-02 06,254
18,2017-11-02 06,363
19,2017-11-02 06,121
20,2017-11-02 06,20
21,2017-11-02 06,271
22,2017-11-02 06,20
23,2017-11-02 06,321
24,2017-11-02 06,67
25,2017-11-02 06,239
26,2017-11-02 06,30
27,2017-11-02 06,31
28,2017-11-02 06,162
29,2017-11-02 06,119
30,2017-11-02 06,296
31,2017-11-02 06,141
32,2017-11-02 06,20
33,2017-11-02 06,25
1,2017-11-02 07,437
2,2017-11-02 07,601
3,2017-11-02 07,817
4,2017-11-02 07,276
5,2017-11-02 07,381
6,2017-11-02 07,517
7,2017-11-02 07,168
8,2017-11-02 07,2697
9,2017-11-02 07,125
10,2017-11-02 07,1052
11,2017-11-02 07,691
12,2017-11-02 07,2893
13,2017-11-02 07,223
14,2017-11-02 07,285
15,2017-11-02 07,483
16,2017-11-02 07,346
17,2017-11-02 07,550
18,2017-11-02 07,392
19,2017-11-02 07,701
20,2017-11-02 07,187
21,2017-11-02 07,283
22,2017-11-02 07,307
23,2017-11-02 07,538
24,2017-11-02 07,607
25,2017-11-02 07,378
26,2017-11-02 07,309
27,2017-11-02 07,369
28,2017-11-02 07,427
29,2017-11-02 07,1372
30,2017-11-02 07,641
31,2017-11-02 07,962
32,2017-11-02 07,239
33,2017-11-02 07,359
1,2017-11-02 08,417
2,2017-11-02 08,245
3,2017-11-02 08,972
4,2017-11-02 08,479
5,2017-11-02 08,443
6,2017-11-02 08,422
7,2017-11-02 08,157
8,2017-11-02 08,3377
