loc_id,time_stamp,num_of_people
23,2017-11-01 04,340
24,2017-11-01 04,20
25,2017-11-01 04,448
26,2017-11-01 04,20
27,2017-11-01 04,9
28,2017-11-01 04,43
29,2017-11-01 04,20
30,2017-11-01 04,345
31,2017-11-01 04,70
32,2017-11-01 04,51
33,2017-11-01 04,20
1,2017-11-01 05,235
2,2017-11-01 05,792
3,2017-11-01 05,103
4,2017-11-01 05,52
5,2017-11-01 05,96
6,2017-11-01 05,146
7,2017-11-01 05,39
8,2017-11-01 05,75
9,2017-11-01 05,56
10,2017-11-01 05,20
11,2017-11-01 05,148
12,2017-11-01 05,84
13,2017-11-01 05,14
14,2017-11-01 05,13
15,2017-11-01 05,20
16,2017-11-01 05,20
17,2017-11-01 05,89
18,2017-11-01 05,196
19,2017-11-01 05,120
20,2017-11-01 05,34
21,2017-11-01 05,429
22,2017-11-01 05,20
23,2017-11-01 05,429
24,2017-11-01 05,20
25,2017-11-01 05,493
26,2017-11-01 05,12
27,2017-11-01 05,17
28,2017-11-01 05,50
29,2017-11-01 05,15
30,2017-11-01 05,386
31,2017-11-01 05,81
32,2017-11-01 05,53
33,2017-11-01 05,11
1,2017-11-01 06,240
2,2017-11-01 06,676
3,2017-11-01 06,188
4,2017-11-01 06,134
5,2017-11-01 06,163
6,2017-11-01 06,208
7,2017-11-01 06,70
8,2017-11-01 06,383
9,2017-11-01 06,57
10,2017-11-01 06,107
11,2017-11-01 06,221
12,2017-11-01 06,427
13,2017-11-01 06,52
14,2017-11-01 06,62
15,2017-11-01 06,56
16,2017-11-01 06,50
17,2017-11-01 06,184
18,2017-11-01 06,293
19,2017-11-01 06,186
20,2017-11-01 06,82
21,2017-11-01 06,318
22,2017-11-01 06,5
23,2017-11-01 06,376
24,2017-11-01 06,95
25,2017-11-01 06,326
26,2017-11-01 06,68
27,2017-11-01 06,56
28,2017-11-01 06,137
29,2017-11-01 06,171
30,2017-11-01 06,445
31,2017-11-01 06,189
32,2017-11-01 06,76
33,2017-11-01 06,63
1,2017-11-01 07,544
2,2017-11-01 07,746
3,2017-11-01 07,1024
4,2017-11-01 07,351
5,2017-11-01 07,466
6,2017-11-01 07,662
7,2017-11-01 07,235
8,2017-11-01 07,2564
9,2017-11-01 07,167
10,2017-11-01 07,1104
11,2017-11-01 07,637
12,2017-11-01 07,2908
13,2017-11-01 07,308
14,2017-11-01 07,302
15,2017-11-01 07,457
16,2017-11-01 07,362
17,2017-11-01 07,557
18,2017-11-01 07,425
19,2017-11-01 07,802
20,2017-11-01 07,299
21,2017-11-01 07,432
22,2017-11-01 07,262
23,2017-11-01 07,472
24,2017-11-01 07,599
25,2017-11-01 07,491
26,2017-11-01 07,338
27,2017-11-01 07,404
28,2017-11-01 07,474
29,2017-11-01 07,1455
30,2017-11-01 07,749
31,2017-11-01 07,1002
32,2017-11-01 07,380
33,2017-11-01 07,379
1,2017-11-01 08,626
2,2017-11-01 08,485
3,2017-11-01 08,1200
4,2017-11-01 08,584
5,2017-11-01 08,509
6,2017-11-01 08,666
7,2017-11-01 08,254
8,2017-11-01 08,3482
9,2017-11-01 08,192
10,2017-11-01 08,1594
11,2017-11-01 08,445
12,2017-11-01 08,3771
13,2017-11-01 08,402
14,2017-11-01 08,571
15,2017-11-01 08,460
16,2017-11-01 08,567
17,2017-11-01 08,878
18,2017-11-01 08,539
19,2017-11-01 08,442
20,2017-11-01 08,1479
21,2017-11-01 08,701
22,2017-11-01 08,212
23,2017-11-01 08,256
24,2017-11-01 08,775
25,2017-11-01 08,818
26,2017-11-01 08,469
27,2017-11-01 08,626
28,2017-11-01 08,723
29,2017-11-01 08,1911
30,2017-11-01 08,836
31,2017-11-01 08,1281
32,2017-11-01 08,494
33,2017-11-01 08,570
1,2017-11-01 09,645
2,2017-11-01 09,503
3,2017-11-01 09,1219
4,2017-11-01 09,526
5,2017-11-01 09,544
6,2017-11-01 09,683
7,2017-11-01 09,282
8,2017-11-01 09,2937
9,2017-11-01 09,192
10,2017-11-01 09,926
11,2017-11-01 09,565
12,2017-11-01 09,2962
13,2017-11-01 09,307
14,2017-11-01 09,738
15,2017-11-01 09,779
16,2017-11-01 09,700
17,2017-11-01 09,811
18,2017-11-01 09,532
19,2017-11-01 09,478
20,2017-11-01 09,1711
21,2017-11-01 09,658
22,2017-11-01 09,490
23,2017-11-01 09,373
24,2017-11-01 09,1206
25,2017-11-01 09,750
26,2017-11-01 09,364
27,2017-11-01 09,998
28,2017-11-01 09,675
29,2017-11-01 09,1320
30,2017-11-01 09,841
31,2017-11-01 09,1202
32,2017-11-01 09,405
33,2017-11-01 09,770
1,2017-11-01 10,520
2,2017-11-01 10,394
3,2017-11-01 10,909
4,2017-11-01 10,346
5,2017-11-01 10,493
6,2017-11-01 10,467
7,2017-11-01 10,236
8,2017-11-01 10,2102
9,2017-11-01 10,173
10,2017-11-01 10,875
11,2017-11-01 10,401
12,2017-11-01 10,2131
13,2017-11-01 10,248
14,2017-11-01 10,642
15,2017-11-01 10,522
16,2017-11-01 10,694
17,2017-11-01 10,495
18,2017-11-01 10,397
19,2017-11-01 10,381
20,2017-11-01 10,1581
21,2017-11-01 10,479
22,2017-11-01 10,253
23,2017-11-01 10,331
24,2017-11-01 10,928
25,2017-11-01 10,580
26,2017-11-01 10,363
27,2017-11-01 10,835
28,2017-11-01 10,429
29,2017-11-01 10,1059
30,2017-11-01 10,768
31,2017-11-01 10,877
32,2017-11-01 10,308
33,2017-11-01 10,703
1,2017-11-01 11,799
2,2017-11-01 11,751
3,2017-11-01 11,1791
4,2017-11-01 11,705
5,2017-11-01 11,696
6,2017-11-01 11,1002
7,2017-11-01 11,411
8,2017-11-01 11,5891
9,2017-11-01 11,278
10,2017-11-01 11,3186
11,2017-11-01 11,712
12,2017-11-01 11,6469
13,2017-11-01 11,382
14,2017-11-01 11,615
15,2017-11-01 11,547
16,2017-11-01 11,906
17,2017-11-01 11,1082
18,2017-11-01 11,485
19,2017-11-01 11,655
20,2017-11-01 11,2047
21,2017-11-01 11,873
22,2017-11-01 11,334
23,2017-11-01 11,518
24,2017-11-01 11,1263
25,2017-11-01 11,1116
26,2017-11-01 11,565
27,2017-11-01 11,1012
28,2017-11-01 11,909
29,2017-11-01 11,3344
30,2017-11-01 11,846
31,2017-11-01 11,1766
32,2017-11-01 11,624
33,2017-11-01 11,856
1,2017-11-01 12,1094
2,2017-11-01 12,1178
3,2017-11-01 12,2484
4,2017-11-01 12,1136
5,2017-11-01 12,991
6,2017-11-01 12,1590
7,2017-11-01 12,572
8,2017-11-01 12,7424
9,2017-11-01 12,434
10,2017-11-01 12,4391
11,2017-11-01 12,1182
12,2017-11-01 12,7768
13,2017-11-01 12,700
14,2017-11-01 12,611
15,2017-11-01 12,833
16,2017-11-01 12,912
17,2017-11-01 12,1677
18,2017-11-01 12,679
19,2017-11-01 12,1134
20,2017-11-01 12,1638
21,2017-11-01 12,1400
22,2017-11-01 12,392
23,2017-11-01 12,761
24,2017-11-01 12,1262
25,2017-11-01 12,1800
26,2017-11-01 12,864
27,2017-11-01 12,705
28,2017-11-01 12,1380
29,2017-11-01 12,4171
30,2017-11-01 12,1080
31,2017-11-01 12,2503
32,2017-11-01 12,1006
33,2017-11-01 12,785
1,2017-11-01 13,728
2,2017-11-01 13,777
3,2017-11-01 13,1641
4,2017-11-01 13,697
5,2017-11-01 13,734
6,2017-11-01 13,912
7,2017-11-01 13,433
8,2017-11-01 13,3410
9,2017-11-01 13,319
10,2017-11-01 13,1546
11,2017-11-01 13,848
12,2017-11-01 13,3687
13,2017-11-01 13,434
14,2017-11-01 13,566
15,2017-11-01 13,747
16,2017-11-01 13,826
17,2017-11-01 13,1021
18,2017-11-01 13,519
19,2017-11-01 13,717
20,2017-11-01 13,1706
21,2017-11-01 13,891
22,2017-11-01 13,276
23,2017-11-01 13,562
24,2017-11-01 13,942
25,2017-11-01 13,1114
26,2017-11-01 13,542
27,2017-11-01 13,951
28,2017-11-01 13,881
29,2017-11-01 13,1743
30,2017-11-01 13,904
31,2017-11-01 13,1705
32,2017-11-01 13,610
33,2017-11-01 13,797
1,2017-11-01 14,582
2,2017-11-01 14,514
3,2017-11-01 14,1346
4,2017-11-01 14,565
5,2017-11-01 14,521
6,2017-11-01 14,668
7,2017-11-01 14,275
8,2017-11-01 14,2284
9,2017-11-01 14,195
10,2017-11-01 14,825
11,2017-11-01 14,449
12,2017-11-01 14,2336
13,2017-11-01 14,375
14,2017-11-01 14,481
15,2017-11-01 14,568
16,2017-11-01 14,718
17,2017-11-01 14,799
18,2017-11-01 14,512
19,2017-11-01 14,572
20,2017-11-01 14,2363
21,2017-11-01 14,763
22,2017-11-01 14,254
23,2017-11-01 14,351
24,2017-11-01 14,815
25,2017-11-01 14,1003
26,2017-11-01 14,462
27,2017-11-01 14,789
28,2017-11-01 14,665
29,2017-11-01 14,893
30,2017-11-01 14,687
31,2017-11-01 14,1314
32,2017-11-01 14,481
33,2017-11-01 14,692
1,2017-11-01 15,558
2,2017-11-01 15,598
3,2017-11-01 15,1135
4,2017-11-01 15,476
5,2017-11-01 15,644
6,2017-11-01 15,621
7,2017-11-01 15,323
8,2017-11-01 15,2274
9,2017-11-01 15,252
10,2017-11-01 15,904
11,2017-11-01 15,614
12,2017-11-01 15,2260
13,2017-11-01 15,339
14,2017-11-01 15,567
15,2017-11-01 15,663
16,2017-11-01 15,763
17,2017-11-01 15,673
18,2017-11-01 15,495
19,2017-11-01 15,541
20,2017-11-01 15,1953
21,2017-11-01 15,686
22,2017-11-01 15,403
23,2017-11-01 15,467
24,2017-11-01 15,1008
25,2017-11-01 15,829
26,2017-11-01 15,448
27,2017-11-01 15,878
28,2017-11-01 15,609
29,2017-11-01 15,1062
30,2017-11-01 15,706
31,2017-11-01 15,1095
32,2017-11-01 15,409
33,2017-11-01 15,681
1,2017-11-01 16,600
2,2017-11-01 16,411
3,2017-11-01 16,1055
4,2017-11-01 16,391
5,2017-11-01 16,567
6,2017-11-01 16,554
7,2017-11-01 16,260
8,2017-11-01 16,2422
9,2017-11-01 16,201
10,2017-11-01 16,1102
11,2017-11-01 16,423
12,2017-11-01 16,2371
13,2017-11-01 16,264
14,2017-11-01 16,445
15,2017-11-01 16,544
16,2017-11-01 16,598
17,2017-11-01 16,622
18,2017-11-01 16,493
19,2017-11-01 16,449
20,2017-11-01 16,1629
21,2017-11-01 16,554
22,2017-11-01 16,223
23,2017-11-01 16,321
24,2017-11-01 16,815
25,2017-11-01 16,668
26,2017-11-01 16,424
27,2017-11-01 16,706
28,2017-11-01 16,544
29,2017-11-01 16,1228
30,2017-11-01 16,639
31,2017-11-01 16,995
32,2017-11-01 16,362
33,2017-11-01 16,563
1,2017-11-01 17,952
2,2017-11-01 17,928
3,2017-11-01 17,1975
4,2017-11-01 17,837
5,2017-11-01 17,865
6,2017-11-01 17,1101
7,2017-11-01 17,472
8,2017-11-01 17,5721
9,2017-11-01 17,364
10,2017-11-01 17,3590
11,2017-11-01 17,1071
12,2017-11-01 17,5913
13,2017-11-01 17,487
14,2017-11-01 17,609
15,2017-11-01 17,797
16,2017-11-01 17,1098
17,2017-11-01 17,1252
18,2017-11-01 17,535
19,2017-11-01 17,880
20,2017-11-01 17,2314
21,2017-11-01 17,1095
22,2017-11-01 17,466
23,2017-11-01 17,750
24,2017-11-01 17,1509
25,2017-11-01 17,1400
26,2017-11-01 17,716
27,2017-11-01 17,949
28,2017-11-01 17,995
29,2017-11-01 17,3661
30,2017-11-01 17,972
31,2017-11-01 17,1982
32,2017-11-01 17,712
33,2017-11-01 17,929
1,2017-11-01 18,764
2,2017-11-01 18,844
3,2017-11-01 18,2036
4,2017-11-01 18,924
5,2017-11-01 18,749
6,2017-11-01 18,1323
7,2017-11-01 18,429
8,2017-11-01 18,5513
9,2017-11-01 18,307
10,2017-11-01 18,2691
11,2017-11-01 18,984
12,2017-11-01 18,5866
13,2017-11-01 18,548
14,2017-11-01 18,583
15,2017-11-01 18,706
16,2017-11-01 18,608
17,2017-11-01 18,1441
18,2017-11-01 18,470
19,2017-11-01 18,859
20,2017-11-01 18,1904
21,2017-11-01 18,1177
22,2017-11-01 18,346
23,2017-11-01 18,608
24,2017-11-01 18,1292
25,2017-11-01 18,1410
26,2017-11-01 18,724
27,2017-11-01 18,684
28,2017-11-01 18,1150
29,2017-11-01 18,3037
30,2017-11-01 18,963
31,2017-11-01 18,2112
32,2017-11-01 18,952
33,2017-11-01 18,667
1,2017-11-01 19,502
2,2017-11-01 19,601
3,2017-11-01 19,1452
4,2017-11-01 19,575
5,2017-11-01 19,537
6,2017-11-01 19,777
7,2017-11-01 19,349
8,2017-11-01 19,3533
9,2017-11-01 19,265
10,2017-11-01 19,1454
11,2017-11-01 19,645
12,2017-11-01 19,3741
13,2017-11-01 19,365
14,2017-11-01 19,367
15,2017-11-01 19,508
16,2017-11-01 19,361
17,2017-11-01 19,756
18,2017-11-01 19,405
19,2017-11-01 19,581
20,2017-11-01 19,1164
21,2017-11-01 19,672
22,2017-11-01 19,217
23,2017-11-01 19,449
24,2017-11-01 19,621
25,2017-11-01 19,783
26,2017-11-01 19,485
27,2017-11-01 19,439
28,2017-11-01 19,650
29,2017-11-01 19,1544
30,2017-11-01 19,729
31,2017-11-01 19,1323
32,2017-11-01 19,616
33,2017-11-01 19,377
1,2017-11-01 20,495
2,2017-11-01 20,519
3,2017-11-01 20,1117
4,2017-11-01 20,526
5,2017-11-01 20,497
6,2017-11-01 20,691
7,2017-11-01 20,310
8,2017-11-01 20,2569
9,2017-11-01 20,248
10,2017-11-01 20,1151
11,2017-11-01 20,561
12,2017-11-01 20,2641
13,2017-11-01 20,372
14,2017-11-01 20,362
15,2017-11-01 20,530
16,2017-11-01 20,386
17,2017-11-01 20,755
18,2017-11-01 20,314
19,2017-11-01 20,462
20,2017-11-01 20,810
21,2017-11-01 20,703
22,2017-11-01 20,271
23,2017-11-01 20,424
24,2017-11-01 20,604
25,2017-11-01 20,775
26,2017-11-01 20,461
27,2017-11-01 20,489
28,2017-11-01 20,650
29,2017-11-01 20,1074
30,2017-11-01 20,656
31,2017-11-01 20,1168
32,2017-11-01 20,406
33,2017-11-01 20,469
1,2017-11-01 21,529
2,2017-11-01 21,511
3,2017-11-01 21,1227
4,2017-11-01 21,544
5,2017-11-01 21,562
6,2017-11-01 21,814
7,2017-11-01 21,274
8,2017-11-01 21,2388
9,2017-11-01 21,234
10,2017-11-01 21,690
11,2017-11-01 21,582
12,2017-11-01 21,2304
13,2017-11-01 21,418
14,2017-11-01 21,325
15,2017-11-01 21,472
16,2017-11-01 21,445
17,2017-11-01 21,861
18,2017-11-01 21,442
19,2017-11-01 21,533
20,2017-11-01 21,808
21,2017-11-01 21,706
22,2017-11-01 21,163
23,2017-11-01 21,465
24,2017-11-01 21,608
25,2017-11-01 21,785
26,2017-11-01 21,488
27,2017-11-01 21,413
28,2017-11-01 21,784
29,2017-11-01 21,947
30,2017-11-01 21,674
31,2017-11-01 21,1239
32,2017-11-01 21,449
33,2017-11-01 21,380
1,2017-11-01 22,577
2,2017-11-01 22,714
3,2017-11-01 22,1326
4,2017-11-01 22,636
5,2017-11-01 22,564
6,2017-11-01 22,873
7,2017-11-01 22,241
8,2017-11-01 22,2005
9,2017-11-01 22,199
10,2017-11-01 22,413
11,2017-11-01 22,617
12,2017-11-01 22,2068
13,2017-11-01 22,408
14,2017-11-01 22,251
15,2017-11-01 22,418
16,2017-11-01 22,271
17,2017-11-01 22,962
18,2017-11-01 22,533
19,2017-11-01 22,746
20,2017-11-01 22,835
21,2017-11-01 22,818
22,2017-11-01 22,119
23,2017-11-01 22,482
24,2017-11-01 22,541
25,2017-11-01 22,863
26,2017-11-01 22,465
27,2017-11-01 22,283
28,2017-11-01 22,870
29,2017-11-01 22,578
30,2017-11-01 22,797
31,2017-11-01 22,1357
32,2017-11-01 22,551
33,2017-11-01 22,311
1,2017-11-01 23,375
2,2017-11-01 23,606
3,2017-11-01 23,514
4,2017-11-01 23,487
5,2017-11-01 23,408
6,2017-11-01 23,583
7,2017-11-01 23,171
8,2017-11-01 23,509
9,2017-11-01 23,272
10,2017-11-01 23,130
11,2017-11-01 23,512
12,2017-11-01 23,493
13,2017-11-01 23,214
14,2017-11-01 23,63
15,2017-11-01 23,113
16,2017-11-01 23,87
17,2017-11-01 23,606
18,2017-11-01 23,636
19,2017-11-01 23,461
20,2017-11-01 23,292
21,2017-11-01 23,542
22,2017-11-01 23,34
23,2017-11-01 23,661
24,2017-11-01 23,133
25,2017-11-01 23,290
26,2017-11-01 23,213
27,2017-11-01 23,104
28,2017-11-01 23,506
29,2017-11-01 23,191
30,2017-11-01 23,851
31,2017-11-01 23,471
32,2017-11-01 23,249
33,2017-11-01 23,98
1,2017-11-02 00,483
2,2017-11-02 00,562
3,2017-11-02 00,143
4,2017-11-02 00,170
5,2017-11-02 00,266
6,2017-11-02 00,264
7,2017-11-02 00,120
8,2017-11-02 00,20
9,2017-11-02 00,314
10,2017-11-02 00,21
11,2017-11-02 00,372
12,2017-11-02 00,20
13,2017-11-02 00,61
14,2017-11-02 00,20
15,2017-11-02 00,20
16,2017-11-02 00,6
17,2017-11-02 00,318
18,2017-11-02 00,531
19,2017-11-02 00,276
20,2017-11-02 00,19
21,2017-11-02 00,563
22,2017-11-02 00,8
23,2017-11-02 00,436
24,2017-11-02 00,24
25,2017-11-02 00,564
26,2017-11-02 00,49
27,2017-11-02 00,39
28,2017-11-02 00,219
29,2017-11-02 00,27
30,2017-11-02 00,538
31,2017-11-02 00,147
32,2017-11-02 00,39
33,2017-11-02 00,27
1,2017-11-02 01,364
2,2017-11-02 01,757
3,2017-11-02 01,127
4,2017-11-02 01,84
5,2017-11-02 01,155
6,2017-11-02 01,160
7,2017-11-02 01,83
8,2017-11-02 01,20
9,2017-11-02 01,237
10,2017-11-02 01,20
11,2017-11-02 01,256
12,2017-11-02 01,20
13,2017-11-02 01,21
14,2017-11-02 01,26
15,2017-11-02 01,2
16,2017-11-02 01,4
17,2017-11-02 01,138
18,2017-11-02 01,342
19,2017-11-02 01,227
20,2017-11-02 01,45
21,2017-11-02 01,511
22,2017-11-02 01,20
23,2017-11-02 01,332
24,2017-11-02 01,24
25,2017-11-02 01,513
26,2017-11-02 01,21
27,2017-11-02 01,52
28,2017-11-02 01,80
29,2017-11-02 01,10
30,2017-11-02 01,282
31,2017-11-02 01,104
32,2017-11-02 01,55
33,2017-11-02 01,29
1,2017-11-02 02,271
2,2017-11-02 02,764
3,2017-11-02 02,83
4,2017-11-02 02,28
5,2017-11-02 02,137
6,2017-11-02 02,98
7,2017-11-02 02,35
8,2017-11-02 02,20
9,2017-11-02 02,161
10,2017-11-02 02,20
11,2017-11-02 02,166
12,2017-11-02 02,20
13,2017-11-02 02,1
14,2017-11-02 02,8
15,2017-11-02 02,20
16,2017-11-02 02,20
17,2017-11-02 02,68
18,2017-11-02 02,276
19,2017-11-02 02,148
20,2017-11-02 02,26
21,2017-11-02 02,411
22,2017-11-02 02,20
23,2017-11-02 02,296
24,2017-11-02 02,17
25,2017-11-02 02,461
26,2017-11-02 02,4
27,2017-11-02 02,8
28,2017-11-02 02,38
29,2017-11-02 02,1
30,2017-11-02 02,240
31,2017-11-02 02,57
32,2017-11-02 02,17
33,2017-11-02 02,4
1,2017-11-02 03,265
2,2017-11-02 03,743
3,2017-11-02 03,96
4,2017-11-02 03,32
5,2017-11-02 03,111
6,2017-11-02 03,91
7,2017-11-02 03,39
8,2017-11-02 03,20
9,2017-11-02 03,86
10,2017-11-02 03,20
11,2017-11-02 03,146
12,2017-11-02 03,20
13,2017-11-02 03,3
14,2017-11-02 03,5
15,2017-11-02 03,20
16,2017-11-02 03,20
17,2017-11-02 03,45
18,2017-11-02 03,224
19,2017-11-02 03,131
20,2017-11-02 03,20
21,2017-11-02 03,386
22,2017-11-02 03,20
23,2017-11-02 03,286
24,2017-11-02 03,8
25,2017-11-02 03,364
26,2017-11-02 03,18
27,2017-11-02 03,8
28,2017-11-02 03,22
29,2017-11-02 03,20
30,2017-11-02 03,235
31,2017-11-02 03,60
32,2017-11-02 03,33
33,2017-11-02 03,9
1,2017-11-02 04,224
2,2017-11-02 04,784
3,2017-11-02 04,52
4,2017-11-02 04,36
5,2017-11-02 04,120
6,2017-11-02 04,86
7,2017-11-02 04,40
8,2017-11-02 04,20
9,2017-11-02 04,68
10,2017-11-02 04,1
11,2017-11-02 04,130
12,2017-11-02 04,20
13,2017-11-02 04,1
14,2017-11-02 04,12
15,2017-11-02 04,20
16,2017-11-02 04,20
17,2017-11-02 04,47
18,2017-11-02 04,218
19,2017-11-02 04,111
20,2017-11-02 04,22
21,2017-11-02 04,435
22,2017-11-02 04,20
23,2017-11-02 04,316
24,2017-11-02 04,8
25,2017-11-02 04,443
26,2017-11-02 04,5
27,2017-11-02 04,18
28,2017-11-02 04,18
29,2017-11-02 04,13
30,2017-11-02 04,263
31,2017-11-02 04,70
32,2017-11-02 04,35
33,2017-11-02 04,15
1,2017-11-02 05,241
2,2017-11-02 05,732
3,2017-11-02 05,73
4,2017-11-02 05,53
5,2017-11-02 05,111
6,2017-11-02 05,83
7,2017-11-02 05,43
8,2017-11-02 05,26
9,2017-11-02 05,86
10,2017-11-02 05,5
11,2017-11-02 05,145
12,2017-11-02 05,20
13,2017-11-02 05,11
14,2017-11-02 05,5
15,2017-11-02 05,20
16,2017-11-02 05,20
17,2017-11-02 05,48
18,2017-11-02 05,199
19,2017-11-02 05,106
20,2017-11-02 05,19
21,2017-11-02 05,416
22,2017-11-02 05,20
23,2017-11-02 05,318
24,2017-11-02 05,9
25,2017-11-02 05,410
26,2017-11-02 05,14
27,2017-11-02 05,26
28,2017-11-02 05,36
29,2017-11-02 05,18
30,2017-11-02 05,235
31,2017-11-02 05,67
32,2017-11-02 05,26
33,2017-11-02 05,16
1,2017-11-02 06,229
2,2017-11-02 06,589
3,2017-11-02 06,180
4,2017-11-02 06,122
5,2017-11-02 06,144
6,2017-11-02 06,126
7,2017-11-02 06,55
8,2017-11-02 06,262
9,2017-11-02 06,80
10,2017-11-02 06,74
11,2017-11-02 06,191
12,2017-11-02 06,233
13,2017-11-02 06,28
14,2017-11-02 06,14
15,2017-11-02 06,37
16,2017-11-02 06,23
17,2017-11-02 06,104
18,2017-11-02 06,333
19,2017-11-02 06,116
20,2017-11-02 06,19
21,2017-11-02 06,275
22,2017-11-02 06,20
23,2017-11-02 06,268
24,2017-11-02 06,82
25,2017-11-02 06,282
26,2017-11-02 06,45
27,2017-11-02 06,42
28,2017-11-02 06,109
29,2017-11-02 06,125
30,2017-11-02 06,372
31,2017-11-02 06,144
32,2017-11-02 06,47
33,2017-11-02 06,30
1,2017-11-02 07,457
2,2017-11-02 07,556
3,2017-11-02 07,897
4,2017-11-02 07,299
5,2017-11-02 07,396
6,2017-11-02 07,517
7,2017-11-02 07,189
8,2017-11-02 07,2337
9,2017-11-02 07,151
10,2017-11-02 07,1121
11,2017-11-02 07,682
12,2017-11-02 07,2559
13,2017-11-02 07,251
14,2017-11-02 07,212
15,2017-11-02 07,441
16,2017-11-02 07,316
17,2017-11-02 07,398
18,2017-11-02 07,426
19,2017-11-02 07,578
20,2017-11-02 07,234
21,2017-11-02 07,314
22,2017-11-02 07,249
23,2017-11-02 07,420
24,2017-11-02 07,547
25,2017-11-02 07,383
26,2017-11-02 07,307
27,2017-11-02 07,300
28,2017-11-02 07,375
29,2017-11-02 07,1375
30,2017-11-02 07,609
31,2017-11-02 07,922
32,2017-11-02 07,299
33,2017-11-02 07,325
1,2017-11-02 08,608
2,2017-11-02 08,476
3,2017-11-02 08,1076
4,2017-11-02 08,572
5,2017-11-02 08,487
6,2017-11-02 08,585
7,2017-11-02 08,236
